 Total battles: 50991
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 89   | Azelf              |  1.02959% | 1050   |  1.030% | 963    |  1.225% | 
 | 90   | Umbreon            |  1.02273% | 1043   |  1.023% | 784    |  0.998% | 
 | 91   | Seismitoad         |  0.99233% | 1012   |  0.992% | 863    |  1.098% | 
 | 92   | Lapras             |  0.99037% | 1010   |  0.990% | 695    |  0.884% | 
 | 93   | Charizard          |  0.98743% | 1007   |  0.987% | 730    |  0.929% | 
 | 94   | Kyurem             |  0.96684% | 986    |  0.967% | 685    |  0.872% | 
 | 95   | Sceptile           |  0.94723% | 966    |  0.947% | 737    |  0.938% | 
 | 96   | Emboar             |  0.93938% | 958    |  0.939% | 738    |  0.939% | 
 | 97   | Cresselia          |  0.93056% | 949    |  0.931% | 772    |  0.982% | 
 | 98   | Aggron             |  0.89624% | 914    |  0.896% | 619    |  0.788% | 
 | 99   | Riolu              |  0.87368% | 891    |  0.874% | 653    |  0.831% | 
 | 100  | Raikou             |  0.85211% | 869    |  0.852% | 671    |  0.854% | 
 | 101  | Gardevoir          |  0.84819% | 865    |  0.848% | 679    |  0.864% | 
 | 102  | Flygon             |  0.83544% | 852    |  0.835% | 650    |  0.827% | 
 | 103  | Sableye            |  0.81975% | 836    |  0.820% | 660    |  0.840% | 
 | 104  | Sigilyph           |  0.81485% | 831    |  0.815% | 636    |  0.809% | 
 | 105  | Azumarill          |  0.80701% | 823    |  0.807% | 603    |  0.767% | 
 | 106  | Yanmega            |  0.80112% | 817    |  0.801% | 590    |  0.751% | 
 | 107  | Nidoking           |  0.79818% | 814    |  0.798% | 641    |  0.816% | 
 | 108  | Ambipom            |  0.78151% | 797    |  0.782% | 640    |  0.814% | 
 | 109  | Ludicolo           |  0.77563% | 791    |  0.776% | 642    |  0.817% | 
 | 110  | Hitmontop          |  0.77367% | 789    |  0.774% | 624    |  0.794% | 
 | 111  | Aerodactyl         |  0.75111% | 766    |  0.751% | 622    |  0.791% | 
 | 112  | Electivire         |  0.74033% | 755    |  0.740% | 582    |  0.741% | 
 | 113  | Ditto              |  0.70012% | 714    |  0.700% | 507    |  0.645% | 
 | 114  | Gallade            |  0.68836% | 702    |  0.688% | 513    |  0.653% | 
 | 115  | Slowking           |  0.67659% | 690    |  0.677% | 582    |  0.741% | 
 | 116  | Dusclops           |  0.66973% | 683    |  0.670% | 553    |  0.704% | 
 | 117  | Feraligatr         |  0.66973% | 683    |  0.670% | 444    |  0.565% | 
 | 118  | Whimsicott         |  0.65208% | 665    |  0.652% | 592    |  0.753% | 
 | 119  | Clefable           |  0.64129% | 654    |  0.641% | 497    |  0.632% | 
 | 120  | Druddigon          |  0.63345% | 646    |  0.633% | 537    |  0.683% | 
 | 121  | Galvantula         |  0.62462% | 637    |  0.625% | 464    |  0.590% | 
 | 122  | Spiritomb          |  0.62266% | 635    |  0.623% | 502    |  0.639% | 
 | 123  | Mandibuzz          |  0.61383% | 626    |  0.614% | 454    |  0.578% | 
 | 124  | Machamp            |  0.61383% | 626    |  0.614% | 477    |  0.607% | 
 | 125  | Rotom-Heat         |  0.61089% | 623    |  0.611% | 494    |  0.629% | 
 | 126  | Braviary           |  0.60305% | 615    |  0.603% | 444    |  0.565% | 
 | 127  | Meloetta           |  0.60207% | 614    |  0.602% | 461    |  0.587% | 
 | 128  | Porygon-Z          |  0.56481% | 576    |  0.565% | 460    |  0.585% | 
 | 129  | Lanturn            |  0.55304% | 564    |  0.553% | 367    |  0.467% | 
 | 130  | Carracosta         |  0.55206% | 563    |  0.552% | 463    |  0.589% | 
 | 131  | Ninjask            |  0.54421% | 555    |  0.544% | 478    |  0.608% | 
 | 132  | Durant             |  0.53931% | 550    |  0.539% | 420    |  0.534% | 
 | 133  | Quagsire           |  0.53441% | 545    |  0.534% | 420    |  0.534% | 
 | 134  | Mismagius          |  0.53147% | 542    |  0.531% | 397    |  0.505% | 
 | 135  | Typhlosion         |  0.51284% | 523    |  0.513% | 363    |  0.462% | 
 | 136  | Golurk             |  0.50793% | 518    |  0.508% | 437    |  0.556% | 
 | 137  | Honchkrow          |  0.50597% | 516    |  0.506% | 345    |  0.439% | 
 | 138  | Scolipede          |  0.48930% | 499    |  0.489% | 370    |  0.471% | 
 | 139  | Shuckle            |  0.48734% | 497    |  0.487% | 403    |  0.513% | 
 | 140  | Rhyperior          |  0.47754% | 487    |  0.478% | 376    |  0.478% | 
 | 141  | Lilligant          |  0.46969% | 479    |  0.470% | 352    |  0.448% | 
 | 142  | Tangrowth          |  0.45792% | 467    |  0.458% | 341    |  0.434% | 
 | 143  | Walrein            |  0.45400% | 463    |  0.454% | 345    |  0.439% | 
 | 144  | Pikachu            |  0.44910% | 458    |  0.449% | 341    |  0.434% | 
 | 145  | Moltres            |  0.44812% | 457    |  0.448% | 360    |  0.458% | 
 | 146  | Suicune            |  0.42066% | 429    |  0.421% | 329    |  0.419% | 
 | 147  | Rotom-Mow          |  0.41968% | 428    |  0.420% | 363    |  0.462% | 
 | 148  | Dusknoir           |  0.41968% | 428    |  0.420% | 311    |  0.396% | 
 | 149  | Sharpedo           |  0.41282% | 421    |  0.413% | 302    |  0.384% | 
 | 150  | Torterra           |  0.41282% | 421    |  0.413% | 319    |  0.406% | 
 | 151  | Drapion            |  0.38438% | 392    |  0.384% | 293    |  0.373% | 
 | 152  | Omastar            |  0.37752% | 385    |  0.378% | 280    |  0.356% | 
 | 153  | Leavanny           |  0.36477% | 372    |  0.365% | 274    |  0.349% | 
 | 154  | Glaceon            |  0.36477% | 372    |  0.365% | 249    |  0.317% | 
 | 155  | Virizion           |  0.36379% | 371    |  0.364% | 292    |  0.372% | 
 | 156  | Houndoom           |  0.35889% | 366    |  0.359% | 265    |  0.337% | 
 | 157  | Unfezant           |  0.35202% | 359    |  0.352% | 257    |  0.327% | 
 | 158  | Rampardos          |  0.33829% | 345    |  0.338% | 247    |  0.314% | 
 | 159  | Magneton           |  0.33241% | 339    |  0.332% | 250    |  0.318% | 
 | 160  | Liepard            |  0.32947% | 336    |  0.329% | 271    |  0.345% | 
 | 161  | Medicham           |  0.32555% | 332    |  0.326% | 268    |  0.341% | 
 | 162  | Cobalion           |  0.32261% | 329    |  0.323% | 248    |  0.316% | 
 | 163  | Registeel          |  0.31770% | 324    |  0.318% | 285    |  0.363% | 
 | 164  | Accelgor           |  0.31672% | 323    |  0.317% | 274    |  0.349% | 
 | 165  | Cinccino           |  0.31476% | 321    |  0.315% | 230    |  0.293% | 
 | 166  | Manectric          |  0.30986% | 316    |  0.310% | 274    |  0.349% | 
 | 167  | Swellow            |  0.30888% | 315    |  0.309% | 238    |  0.303% | 
 | 168  | Leafeon            |  0.30790% | 314    |  0.308% | 249    |  0.317% | 
 | 169  | Cradily            |  0.30496% | 311    |  0.305% | 233    |  0.296% | 
 | 170  | Uxie               |  0.30398% | 310    |  0.304% | 295    |  0.375% | 
 | 171  | Luxray             |  0.30201% | 308    |  0.302% | 237    |  0.302% | 
 | 172  | Torkoal            |  0.30005% | 306    |  0.300% | 240    |  0.305% | 
 | 173  | Gigalith           |  0.29711% | 303    |  0.297% | 263    |  0.335% | 
 | 174  | Shaymin            |  0.29417% | 300    |  0.294% | 233    |  0.296% | 
 | 175  | Exeggutor          |  0.29221% | 298    |  0.292% | 210    |  0.267% | 
 | 176  | Kabutops           |  0.28142% | 287    |  0.281% | 201    |  0.256% | 
 | 177  | Shedinja           |  0.27064% | 276    |  0.271% | 173    |  0.220% | 
 | 178  | Lopunny            |  0.26966% | 275    |  0.270% | 206    |  0.262% | 
 | 179  | Drifblim           |  0.26867% | 274    |  0.269% | 190    |  0.242% | 
 | 180  | Crustle            |  0.26279% | 268    |  0.263% | 215    |  0.274% | 
 | 181  | Steelix            |  0.26181% | 267    |  0.262% | 207    |  0.263% | 
 | 182  | Rotom-Frost        |  0.25593% | 261    |  0.256% | 209    |  0.266% | 
 | 183  | Floatzel           |  0.25397% | 259    |  0.254% | 205    |  0.261% | 
 | 184  | Bouffalant         |  0.25397% | 259    |  0.254% | 205    |  0.261% | 
 | 185  | Slaking            |  0.25004% | 255    |  0.250% | 179    |  0.228% | 
 | 186  | Nidoqueen          |  0.24906% | 254    |  0.249% | 203    |  0.258% | 
 | 187  | Gorebyss           |  0.24612% | 251    |  0.246% | 201    |  0.256% | 
 | 188  | Altaria            |  0.24024% | 245    |  0.240% | 166    |  0.211% | 
 | 189  | Zangoose           |  0.23828% | 243    |  0.238% | 176    |  0.224% | 
 | 190  | Magmortar          |  0.23239% | 237    |  0.232% | 185    |  0.235% | 
 | 191  | Escavalier         |  0.23239% | 237    |  0.232% | 174    |  0.221% | 
 | 192  | Ampharos           |  0.23043% | 235    |  0.230% | 172    |  0.219% | 
 | 193  | Weezing            |  0.23043% | 235    |  0.230% | 178    |  0.226% | 
 | 194  | Stoutland          |  0.22651% | 231    |  0.227% | 173    |  0.220% | 
 | 195  | Musharna           |  0.22651% | 231    |  0.227% | 167    |  0.212% | 
 | 196  | Simisage           |  0.22357% | 228    |  0.224% | 151    |  0.192% | 
 | 197  | Absol              |  0.21670% | 221    |  0.217% | 161    |  0.205% | 
 | 198  | Emolga             |  0.21278% | 217    |  0.213% | 186    |  0.237% | 
 | 199  | Sawsbuck           |  0.21180% | 216    |  0.212% | 159    |  0.202% | 
 | 200  | Wobbuffet          |  0.20984% | 214    |  0.210% | 162    |  0.206% | 
 | 201  | Zebstrika          |  0.20984% | 214    |  0.210% | 160    |  0.204% | 
 | 202  | Simipour           |  0.20592% | 210    |  0.206% | 163    |  0.207% | 
 | 203  | Armaldo            |  0.20200% | 206    |  0.202% | 149    |  0.190% | 
 | 204  | Sawk               |  0.19611% | 200    |  0.196% | 167    |  0.212% | 
 | 205  | Linoone            |  0.19317% | 197    |  0.193% | 140    |  0.178% | 
 | 206  | Smeargle           |  0.19219% | 196    |  0.192% | 181    |  0.230% | 
 | 207  | Electrode          |  0.18533% | 189    |  0.185% | 158    |  0.201% | 
 | 208  | Cacturne           |  0.18239% | 186    |  0.182% | 143    |  0.182% | 
 | 209  | Marowak            |  0.18239% | 186    |  0.182% | 148    |  0.188% | 
 | 210  | Vanilluxe          |  0.17944% | 183    |  0.179% | 133    |  0.169% | 
 | 211  | Gligar             |  0.17650% | 180    |  0.177% | 130    |  0.165% | 
 | 212  | Garbodor           |  0.17062% | 174    |  0.171% | 143    |  0.182% | 
 | 213  | Ursaring           |  0.16964% | 173    |  0.170% | 135    |  0.172% | 
 | 214  | Camerupt           |  0.16670% | 170    |  0.167% | 122    |  0.155% | 
 | 215  | Throh              |  0.16670% | 170    |  0.167% | 146    |  0.186% | 
 | 216  | Scyther            |  0.16473% | 168    |  0.165% | 128    |  0.163% | 
 | 217  | Swoobat            |  0.16375% | 167    |  0.164% | 119    |  0.151% | 
 | 218  | Cryogonal          |  0.16375% | 167    |  0.164% | 126    |  0.160% | 
 | 219  | Rotom-Fan          |  0.15983% | 163    |  0.160% | 114    |  0.145% | 
 | 220  | Pelipper           |  0.15983% | 163    |  0.160% | 132    |  0.168% | 
 | 221  | Rhydon             |  0.15689% | 160    |  0.157% | 117    |  0.149% | 
 | 222  | Alomomola          |  0.15591% | 159    |  0.156% | 126    |  0.160% | 
 | 223  | Raichu             |  0.15591% | 159    |  0.156% | 114    |  0.145% | 
 | 224  | Gothitelle         |  0.15493% | 158    |  0.155% | 99     |  0.126% | 
 | 225  | Ferroseed          |  0.15297% | 156    |  0.153% | 101    |  0.129% | 
 | 226  | Golduck            |  0.14807% | 151    |  0.148% | 103    |  0.131% | 
 | 227  | Dugtrio            |  0.14708% | 150    |  0.147% | 105    |  0.134% | 
 | 228  | Dragonair          |  0.14414% | 147    |  0.144% | 123    |  0.156% | 
 | 229  | Golem              |  0.14120% | 144    |  0.141% | 119    |  0.151% | 
 | 230  | Flareon            |  0.14120% | 144    |  0.141% | 118    |  0.150% | 
 | 231  | Swanna             |  0.13826% | 141    |  0.138% | 119    |  0.151% | 
 | 232  | Simisear           |  0.13532% | 138    |  0.135% | 91     |  0.116% | 
 | 233  | Tangela            |  0.13238% | 135    |  0.132% | 93     |  0.118% | 
 | 234  | Hitmonchan         |  0.13238% | 135    |  0.132% | 105    |  0.134% | 
 | 235  | Miltank            |  0.13140% | 134    |  0.131% | 104    |  0.132% | 
 | 236  | Spinda             |  0.13042% | 133    |  0.130% | 88     |  0.112% | 
 | 237  | Rattata            |  0.12845% | 131    |  0.128% | 102    |  0.130% | 
 | 238  | Lickilicky         |  0.12747% | 130    |  0.127% | 88     |  0.112% | 
 | 239  | Poliwrath          |  0.12551% | 128    |  0.126% | 105    |  0.134% | 
 | 240  | Klinklang          |  0.12551% | 128    |  0.126% | 96     |  0.122% | 
 | 241  | Bastiodon          |  0.12453% | 127    |  0.125% | 107    |  0.136% | 
 | 242  | Tauros             |  0.12355% | 126    |  0.124% | 92     |  0.117% | 
 | 243  | Aron               |  0.12257% | 125    |  0.123% | 75     |  0.095% | 
 | 244  | Hitmonlee          |  0.12159% | 124    |  0.122% | 91     |  0.116% | 
 | 245  | Venomoth           |  0.11865% | 121    |  0.119% | 80     |  0.102% | 
 | 246  | Crawdaunt          |  0.11571% | 118    |  0.116% | 92     |  0.117% | 
 | 247  | Primeape           |  0.11473% | 117    |  0.115% | 92     |  0.117% | 
 | 248  | Regigigas          |  0.11080% | 113    |  0.111% | 94     |  0.120% | 
 | 249  | Pinsir             |  0.11080% | 113    |  0.111% | 82     |  0.104% | 
 | 250  | Parasect           |  0.10884% | 111    |  0.109% | 79     |  0.101% | 
 | 251  | Meganium           |  0.10884% | 111    |  0.109% | 85     |  0.108% | 
 | 252  | Wartortle          |  0.10100% | 103    |  0.101% | 77     |  0.098% | 
 | 253  | Wailord            |  0.09806% | 100    |  0.098% | 76     |  0.097% | 
 | 254  | Beartic            |  0.09511% | 97     |  0.095% | 72     |  0.092% | 
 | 255  | Pignite            |  0.09413% | 96     |  0.094% | 74     |  0.094% | 
 | 256  | Piloswine          |  0.09315% | 95     |  0.093% | 78     |  0.099% | 
 | 257  | Kecleon            |  0.09217% | 94     |  0.092% | 62     |  0.079% | 
 | 258  | Kangaskhan         |  0.09217% | 94     |  0.092% | 67     |  0.085% | 
 | 259  | Regice             |  0.09119% | 93     |  0.091% | 64     |  0.081% | 
 | 260  | Regirock           |  0.09021% | 92     |  0.090% | 70     |  0.089% | 
 | 261  | Tropius            |  0.08825% | 90     |  0.088% | 71     |  0.090% | 
 | 262  | Skuntank           |  0.08727% | 89     |  0.087% | 70     |  0.089% | 
 | 263  | Exploud            |  0.08727% | 89     |  0.087% | 43     |  0.055% | 
 | 264  | Onix               |  0.08629% | 88     |  0.086% | 64     |  0.081% | 
 | 265  | Pineco             |  0.08433% | 86     |  0.084% | 81     |  0.103% | 
 | 266  | Shiftry            |  0.08433% | 86     |  0.084% | 70     |  0.089% | 
 | 267  | Pidgeot            |  0.08335% | 85     |  0.083% | 44     |  0.056% | 
 | 268  | Boldore            |  0.08237% | 84     |  0.082% | 75     |  0.095% | 
 | 269  | Volbeat            |  0.08237% | 84     |  0.082% | 75     |  0.095% | 
 | 270  | Jynx               |  0.07845% | 80     |  0.078% | 51     |  0.065% | 
 | 271  | Kingler            |  0.07845% | 80     |  0.078% | 44     |  0.056% | 
 | 272  | Rotom              |  0.07746% | 79     |  0.077% | 63     |  0.080% | 
 | 273  | Banette            |  0.07746% | 79     |  0.077% | 64     |  0.081% | 
 | 274  | Beedrill           |  0.07648% | 78     |  0.076% | 53     |  0.067% | 
 | 275  | Stunfisk           |  0.07648% | 78     |  0.076% | 57     |  0.073% | 
 | 276  | Victreebel         |  0.07550% | 77     |  0.076% | 51     |  0.065% | 
 | 277  | Hariyama           |  0.07550% | 77     |  0.076% | 54     |  0.069% | 
 | 278  | Nosepass           |  0.07452% | 76     |  0.075% | 63     |  0.080% | 
 | 279  | Palpitoad          |  0.07452% | 76     |  0.075% | 59     |  0.075% | 
 | 280  | Watchog            |  0.07354% | 75     |  0.074% | 66     |  0.084% | 
 | 281  | Arbok              |  0.07354% | 75     |  0.074% | 62     |  0.079% | 
 | 282  | Glalie             |  0.07158% | 73     |  0.072% | 59     |  0.075% | 
 | 283  | Wigglytuff         |  0.07158% | 73     |  0.072% | 45     |  0.057% | 
 | 284  | Entei              |  0.07060% | 72     |  0.071% | 45     |  0.057% | 
 | 285  | Haunter            |  0.07060% | 72     |  0.071% | 49     |  0.062% | 
 | 286  | Basculin           |  0.06766% | 69     |  0.068% | 61     |  0.078% | 
 | 287  | Probopass          |  0.06668% | 68     |  0.067% | 54     |  0.069% | 
 | 288  | Fearow             |  0.06570% | 67     |  0.066% | 36     |  0.046% | 
 | 289  | Mantine            |  0.06472% | 66     |  0.065% | 54     |  0.069% | 
 | 290  | Chatot             |  0.06374% | 65     |  0.064% | 36     |  0.046% | 
 | 291  | Snivy              |  0.06374% | 65     |  0.064% | 57     |  0.073% | 
 | 292  | Dunsparce          |  0.06276% | 64     |  0.063% | 47     |  0.060% | 
 | 293  | Butterfree         |  0.06178% | 63     |  0.062% | 42     |  0.053% | 
 | 294  | Beheeyem           |  0.06178% | 63     |  0.062% | 48     |  0.061% | 
 | 295  | Audino             |  0.06178% | 63     |  0.062% | 56     |  0.071% | 
 | 296  | Bibarel            |  0.05883% | 60     |  0.059% | 41     |  0.052% | 
 | 297  | Lileep             |  0.05785% | 59     |  0.058% | 44     |  0.056% | 
 | 298  | Relicanth          |  0.05687% | 58     |  0.057% | 44     |  0.056% | 
 | 299  | Buizel             |  0.05589% | 57     |  0.056% | 34     |  0.043% | 
 | 300  | Murkrow            |  0.05589% | 57     |  0.056% | 43     |  0.055% | 
 | 301  | Furret             |  0.05491% | 56     |  0.055% | 49     |  0.062% | 
 | 302  | Muk                |  0.05491% | 56     |  0.055% | 39     |  0.050% | 
 | 303  | Magnemite          |  0.05393% | 55     |  0.054% | 33     |  0.042% | 
 | 304  | Klang              |  0.05393% | 55     |  0.054% | 39     |  0.050% | 
 | 305  | Mr. Mime           |  0.05295% | 54     |  0.053% | 46     |  0.059% | 
 | 306  | Combusken          |  0.05295% | 54     |  0.053% | 33     |  0.042% | 
 | 307  | Raticate           |  0.05197% | 53     |  0.052% | 39     |  0.050% | 
 | 308  | Electabuzz         |  0.05197% | 53     |  0.052% | 38     |  0.048% | 
 | 309  | Sneasel            |  0.05197% | 53     |  0.052% | 24     |  0.031% | 
 | 310  | Articuno           |  0.05099% | 52     |  0.051% | 40     |  0.051% | 
 | 311  | Seviper            |  0.05001% | 51     |  0.050% | 42     |  0.053% | 
 | 312  | Mawile             |  0.05001% | 51     |  0.050% | 30     |  0.038% | 
 | 313  | Qwilfish           |  0.05001% | 51     |  0.050% | 41     |  0.052% | 
 | 314  | Oshawott           |  0.05001% | 51     |  0.050% | 39     |  0.050% | 
 | 315  | Rapidash           |  0.05001% | 51     |  0.050% | 45     |  0.057% | 
 | 316  | Seaking            |  0.04707% | 48     |  0.047% | 42     |  0.053% | 
 | 317  | Bellossom          |  0.04707% | 48     |  0.047% | 37     |  0.047% | 
 | 318  | Dewgong            |  0.04707% | 48     |  0.047% | 42     |  0.053% | 
 | 319  | Ledian             |  0.04609% | 47     |  0.046% | 28     |  0.036% | 
 | 320  | Girafarig          |  0.04609% | 47     |  0.046% | 36     |  0.046% | 
 | 321  | Heatmor            |  0.04511% | 46     |  0.045% | 37     |  0.047% | 
 | 322  | Gurdurr            |  0.04511% | 46     |  0.045% | 42     |  0.053% | 
 | 323  | Masquerain         |  0.04413% | 45     |  0.044% | 25     |  0.032% | 
 | 324  | Abra               |  0.04314% | 44     |  0.043% | 21     |  0.027% | 
 | 325  | Vulpix             |  0.04314% | 44     |  0.043% | 26     |  0.033% | 
