 Total battles: 5973
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 100  | Graveler           |  0.05860% | 7      |  0.059% | 5      |  0.053% | 
 | 101  | Abra               |  0.05860% | 7      |  0.059% | 7      |  0.074% | 
 | 102  | Rhyhorn            |  0.05023% | 6      |  0.050% | 6      |  0.063% | 
 | 103  | Psyduck            |  0.04186% | 5      |  0.042% | 4      |  0.042% | 
 | 104  | Poliwag            |  0.04186% | 5      |  0.042% | 4      |  0.042% | 
 | 105  | Voltorb            |  0.04186% | 5      |  0.042% | 5      |  0.053% | 
 | 106  | Krabby             |  0.04186% | 5      |  0.042% | 4      |  0.042% | 
 | 107  | Tentacool          |  0.03348% | 4      |  0.033% | 3      |  0.032% | 
 | 108  | Vulpix             |  0.03348% | 4      |  0.033% | 4      |  0.042% | 
 | 109  | Oddish             |  0.02511% | 3      |  0.025% | 3      |  0.032% | 
 | 110  | Rattata            |  0.02511% | 3      |  0.025% | 3      |  0.032% | 
 | 111  | Metapod            |  0.02511% | 3      |  0.025% | 3      |  0.032% | 
 | 112  | Drowzee            |  0.02511% | 3      |  0.025% | 3      |  0.032% | 
 | 113  | Growlithe          |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 114  | Mankey             |  0.01674% | 2      |  0.017% | 1      |  0.011% | 
 | 115  | Dratini            |  0.01674% | 2      |  0.017% | 1      |  0.011% | 
 | 116  | Diglett            |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 117  | Pidgey             |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 118  | Sandshrew          |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 119  | Exeggcute          |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 120  | Zubat              |  0.01674% | 2      |  0.017% | 1      |  0.011% | 
 | 121  | Gloom              |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 122  | Machop             |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 123  | Seel               |  0.01674% | 2      |  0.017% | 2      |  0.021% | 
 | 124  | Omanyte            |  0.00837% | 1      |  0.008% | 1      |  0.011% | 
 | 125  | NidoranF           |  0.00837% | 1      |  0.008% | 1      |  0.011% | 
 | 126  | Bellsprout         |  0.00837% | 1      |  0.008% | 1      |  0.011% | 
 | 127  | Meowth             |  0.00837% | 1      |  0.008% | 0      |  0.000% | 
 | 128  | Nidorino           |  0.00837% | 1      |  0.008% | 1      |  0.011% | 
 | 129  | Grimer             |  0.00837% | 1      |  0.008% | 1      |  0.011% | 
 | 130  | Staryu             |  0.00837% | 1      |  0.008% | 1      |  0.011% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
