 Total battles: 1530
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 98   | Kyurem             |  1.04575% | 32     |  1.046% | 30     |  1.274% | 
 | 99   | Aerodactyl         |  1.04575% | 32     |  1.046% | 25     |  1.062% | 
 | 100  | Abomasnow          |  1.04575% | 32     |  1.046% | 32     |  1.359% | 
 | 101  | Sceptile           |  0.88235% | 27     |  0.882% | 18     |  0.764% | 
 | 102  | Hitmonlee          |  0.88235% | 27     |  0.882% | 19     |  0.807% | 
 | 103  | Cinccino           |  0.88235% | 27     |  0.882% | 19     |  0.807% | 
 | 104  | Hitmontop          |  0.88235% | 27     |  0.882% | 21     |  0.892% | 
 | 105  | Aggron             |  0.84967% | 26     |  0.850% | 17     |  0.722% | 
 | 106  | Galvantula         |  0.84967% | 26     |  0.850% | 21     |  0.892% | 
 | 107  | Froslass           |  0.84967% | 26     |  0.850% | 23     |  0.977% | 
 | 108  | Scrafty            |  0.84967% | 26     |  0.850% | 23     |  0.977% | 
 | 109  | Swellow            |  0.81699% | 25     |  0.817% | 22     |  0.934% | 
 | 110  | Manectric          |  0.81699% | 25     |  0.817% | 22     |  0.934% | 
 | 111  | Riolu              |  0.81699% | 25     |  0.817% | 22     |  0.934% | 
 | 112  | Feraligatr         |  0.81699% | 25     |  0.817% | 16     |  0.680% | 
 | 113  | Machamp            |  0.78431% | 24     |  0.784% | 18     |  0.764% | 
 | 114  | Cobalion           |  0.78431% | 24     |  0.784% | 16     |  0.680% | 
 | 115  | Rhyperior          |  0.78431% | 24     |  0.784% | 19     |  0.807% | 
 | 116  | Archeops           |  0.78431% | 24     |  0.784% | 22     |  0.934% | 
 | 117  | Lilligant          |  0.78431% | 24     |  0.784% | 20     |  0.849% | 
 | 118  | Scyther            |  0.75163% | 23     |  0.752% | 20     |  0.849% | 
 | 119  | Leafeon            |  0.71895% | 22     |  0.719% | 17     |  0.722% | 
 | 120  | Scolipede          |  0.71895% | 22     |  0.719% | 17     |  0.722% | 
 | 121  | Gardevoir          |  0.71895% | 22     |  0.719% | 19     |  0.807% | 
 | 122  | Wobbuffet          |  0.68627% | 21     |  0.686% | 20     |  0.849% | 
 | 123  | Sharpedo           |  0.68627% | 21     |  0.686% | 12     |  0.510% | 
 | 124  | Walrein            |  0.65359% | 20     |  0.654% | 14     |  0.595% | 
 | 125  | Gothitelle         |  0.65359% | 20     |  0.654% | 11     |  0.467% | 
 | 126  | Xatu               |  0.65359% | 20     |  0.654% | 15     |  0.637% | 
 | 127  | Magneton           |  0.65359% | 20     |  0.654% | 14     |  0.595% | 
 | 128  | Flygon             |  0.62092% | 19     |  0.621% | 15     |  0.637% | 
 | 129  | Leavanny           |  0.58824% | 18     |  0.588% | 13     |  0.552% | 
 | 130  | Omanyte            |  0.58824% | 18     |  0.588% | 15     |  0.637% | 
 | 131  | Raichu             |  0.58824% | 18     |  0.588% | 14     |  0.595% | 
 | 132  | Nidoking           |  0.58824% | 18     |  0.588% | 18     |  0.764% | 
 | 133  | Unfezant           |  0.55556% | 17     |  0.556% | 13     |  0.552% | 
 | 134  | Marowak            |  0.55556% | 17     |  0.556% | 7      |  0.297% | 
 | 135  | Nidoqueen          |  0.52288% | 16     |  0.523% | 13     |  0.552% | 
 | 136  | Braviary           |  0.52288% | 16     |  0.523% | 11     |  0.467% | 
 | 137  | Milotic            |  0.52288% | 16     |  0.523% | 13     |  0.552% | 
 | 138  | Aron               |  0.49020% | 15     |  0.490% | 9      |  0.382% | 
 | 139  | Muk                |  0.49020% | 15     |  0.490% | 11     |  0.467% | 
 | 140  | Quagsire           |  0.49020% | 15     |  0.490% | 13     |  0.552% | 
 | 141  | Virizion           |  0.49020% | 15     |  0.490% | 13     |  0.552% | 
 | 142  | Sawk               |  0.49020% | 15     |  0.490% | 12     |  0.510% | 
 | 143  | Golurk             |  0.49020% | 15     |  0.490% | 14     |  0.595% | 
 | 144  | Empoleon           |  0.42484% | 13     |  0.425% | 11     |  0.467% | 
 | 145  | Slowking           |  0.42484% | 13     |  0.425% | 10     |  0.425% | 
 | 146  | Entei              |  0.42484% | 13     |  0.425% | 10     |  0.425% | 
 | 147  | Ditto              |  0.42484% | 13     |  0.425% | 11     |  0.467% | 
 | 148  | Bronzong           |  0.42484% | 13     |  0.425% | 9      |  0.382% | 
 | 149  | Absol              |  0.39216% | 12     |  0.392% | 9      |  0.382% | 
 | 150  | Electrode          |  0.39216% | 12     |  0.392% | 11     |  0.467% | 
 | 151  | Rotom-Mow          |  0.39216% | 12     |  0.392% | 8      |  0.340% | 
 | 152  | Steelix            |  0.39216% | 12     |  0.392% | 10     |  0.425% | 
 | 153  | Cofagrigus         |  0.39216% | 12     |  0.392% | 9      |  0.382% | 
 | 154  | Pidgeot            |  0.39216% | 12     |  0.392% | 8      |  0.340% | 
 | 155  | Liepard            |  0.35948% | 11     |  0.359% | 8      |  0.340% | 
 | 156  | Porygon-Z          |  0.35948% | 11     |  0.359% | 5      |  0.212% | 
 | 157  | Beartic            |  0.35948% | 11     |  0.359% | 9      |  0.382% | 
 | 158  | Weezing            |  0.32680% | 10     |  0.327% | 9      |  0.382% | 
 | 159  | Houndoom           |  0.32680% | 10     |  0.327% | 9      |  0.382% | 
 | 160  | Simisage           |  0.32680% | 10     |  0.327% | 7      |  0.297% | 
 | 161  | Klinklang          |  0.32680% | 10     |  0.327% | 7      |  0.297% | 
 | 162  | Typhlosion         |  0.32680% | 10     |  0.327% | 10     |  0.425% | 
 | 163  | Spiritomb          |  0.29412% | 9      |  0.294% | 7      |  0.297% | 
 | 164  | Whimsicott         |  0.29412% | 9      |  0.294% | 8      |  0.340% | 
 | 165  | Torterra           |  0.29412% | 9      |  0.294% | 7      |  0.297% | 
 | 166  | Dusclops           |  0.29412% | 9      |  0.294% | 8      |  0.340% | 
 | 167  | Alomomola          |  0.29412% | 9      |  0.294% | 6      |  0.255% | 
 | 168  | Torkoal            |  0.26144% | 8      |  0.261% | 7      |  0.297% | 
 | 169  | Zebstrika          |  0.26144% | 8      |  0.261% | 6      |  0.255% | 
 | 170  | Sigilyph           |  0.26144% | 8      |  0.261% | 7      |  0.297% | 
 | 171  | Tangrowth          |  0.26144% | 8      |  0.261% | 7      |  0.297% | 
 | 172  | Boldore            |  0.26144% | 8      |  0.261% | 2      |  0.085% | 
 | 173  | Yanmega            |  0.26144% | 8      |  0.261% | 5      |  0.212% | 
 | 174  | Mismagius          |  0.26144% | 8      |  0.261% | 8      |  0.340% | 
 | 175  | Lanturn            |  0.26144% | 8      |  0.261% | 6      |  0.255% | 
 | 176  | Ambipom            |  0.22876% | 7      |  0.229% | 6      |  0.255% | 
 | 177  | Parasect           |  0.22876% | 7      |  0.229% | 5      |  0.212% | 
 | 178  | Kabutops           |  0.22876% | 7      |  0.229% | 5      |  0.212% | 
 | 179  | Whiscash           |  0.22876% | 7      |  0.229% | 7      |  0.297% | 
 | 180  | Vanilluxe          |  0.22876% | 7      |  0.229% | 6      |  0.255% | 
 | 181  | Banette            |  0.22876% | 7      |  0.229% | 6      |  0.255% | 
 | 182  | Seviper            |  0.22876% | 7      |  0.229% | 7      |  0.297% | 
 | 183  | Luxray             |  0.22876% | 7      |  0.229% | 4      |  0.170% | 
 | 184  | Accelgor           |  0.22876% | 7      |  0.229% | 6      |  0.255% | 
 | 185  | Cryogonal          |  0.22876% | 7      |  0.229% | 6      |  0.255% | 
 | 186  | Crawdaunt          |  0.19608% | 6      |  0.196% | 3      |  0.127% | 
 | 187  | Exeggutor          |  0.19608% | 6      |  0.196% | 5      |  0.212% | 
 | 188  | Smeargle           |  0.19608% | 6      |  0.196% | 5      |  0.212% | 
 | 189  | Registeel          |  0.19608% | 6      |  0.196% | 5      |  0.212% | 
 | 190  | Rotom-Heat         |  0.19608% | 6      |  0.196% | 6      |  0.255% | 
 | 191  | Mandibuzz          |  0.19608% | 6      |  0.196% | 4      |  0.170% | 
 | 192  | Arbok              |  0.19608% | 6      |  0.196% | 5      |  0.212% | 
 | 193  | Drapion            |  0.19608% | 6      |  0.196% | 6      |  0.255% | 
 | 194  | Ninjask            |  0.19608% | 6      |  0.196% | 6      |  0.255% | 
 | 195  | Rampardos          |  0.19608% | 6      |  0.196% | 5      |  0.212% | 
 | 196  | Ursaring           |  0.19608% | 6      |  0.196% | 2      |  0.085% | 
 | 197  | Shaymin            |  0.19608% | 6      |  0.196% | 5      |  0.212% | 
 | 198  | Shedinja           |  0.19608% | 6      |  0.196% | 4      |  0.170% | 
 | 199  | Poliwrath          |  0.16340% | 5      |  0.163% | 5      |  0.212% | 
 | 200  | Omastar            |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 201  | Durant             |  0.16340% | 5      |  0.163% | 5      |  0.212% | 
 | 202  | Exploud            |  0.16340% | 5      |  0.163% | 2      |  0.085% | 
 | 203  | Misdreavus         |  0.16340% | 5      |  0.163% | 1      |  0.042% | 
 | 204  | Totodile           |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 205  | Treecko            |  0.16340% | 5      |  0.163% | 3      |  0.127% | 
 | 206  | Hitmonchan         |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 207  | Chimchar           |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 208  | Carracosta         |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 209  | Ampharos           |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 210  | Dusknoir           |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 211  | Basculin           |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 212  | Honchkrow          |  0.16340% | 5      |  0.163% | 3      |  0.127% | 
 | 213  | Lopunny            |  0.16340% | 5      |  0.163% | 3      |  0.127% | 
 | 214  | Crustle            |  0.16340% | 5      |  0.163% | 5      |  0.212% | 
 | 215  | Stoutland          |  0.16340% | 5      |  0.163% | 3      |  0.127% | 
 | 216  | Uxie               |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 217  | Musharna           |  0.16340% | 5      |  0.163% | 2      |  0.085% | 
 | 218  | Heatmor            |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 219  | Golem              |  0.16340% | 5      |  0.163% | 5      |  0.212% | 
 | 220  | Tauros             |  0.16340% | 5      |  0.163% | 3      |  0.127% | 
 | 221  | Audino             |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 222  | Magmortar          |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 223  | Volbeat            |  0.16340% | 5      |  0.163% | 5      |  0.212% | 
 | 224  | Meganium           |  0.16340% | 5      |  0.163% | 4      |  0.170% | 
 | 225  | Mr. Mime           |  0.16340% | 5      |  0.163% | 5      |  0.212% | 
 | 226  | Mawile             |  0.13072% | 4      |  0.131% | 0      |  0.000% | 
 | 227  | Pignite            |  0.13072% | 4      |  0.131% | 2      |  0.085% | 
 | 228  | Swanna             |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 229  | Drifblim           |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 230  | Jynx               |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 231  | Qwilfish           |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 232  | Tropius            |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 233  | Gligar             |  0.13072% | 4      |  0.131% | 2      |  0.085% | 
 | 234  | Zangoose           |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 235  | Altaria            |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 236  | Dustox             |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 237  | Gigalith           |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 238  | Shuckle            |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 239  | Regirock           |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 240  | Pineco             |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 241  | Golduck            |  0.13072% | 4      |  0.131% | 2      |  0.085% | 
 | 242  | Dwebble            |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 243  | Escavalier         |  0.13072% | 4      |  0.131% | 1      |  0.042% | 
 | 244  | Oshawott           |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 245  | Meowth             |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 246  | Pelipper           |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 247  | Stunfisk           |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 248  | Cradily            |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 249  | Lairon             |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 250  | Snivy              |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 251  | Cacnea             |  0.13072% | 4      |  0.131% | 4      |  0.170% | 
 | 252  | Dewgong            |  0.13072% | 4      |  0.131% | 3      |  0.127% | 
 | 253  | Butterfree         |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 254  | Tangela            |  0.09804% | 3      |  0.098% | 2      |  0.085% | 
 | 255  | Regigigas          |  0.09804% | 3      |  0.098% | 2      |  0.085% | 
 | 256  | Octillery          |  0.09804% | 3      |  0.098% | 2      |  0.085% | 
 | 257  | Claydol            |  0.09804% | 3      |  0.098% | 2      |  0.085% | 
 | 258  | Ferroseed          |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 259  | Slaking            |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 260  | Articuno           |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 261  | Axew               |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 262  | Chimecho           |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 263  | Persian            |  0.09804% | 3      |  0.098% | 2      |  0.085% | 
 | 264  | Bouffalant         |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 265  | Vileplume          |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 266  | Dragonair          |  0.09804% | 3      |  0.098% | 1      |  0.042% | 
 | 267  | Garbodor           |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 268  | Glaceon            |  0.09804% | 3      |  0.098% | 3      |  0.127% | 
 | 269  | Kingler            |  0.09804% | 3      |  0.098% | 2      |  0.085% | 
 | 270  | Magnemite          |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 271  | Skuntank           |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 272  | Minccino           |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 273  | Cherrim            |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 274  | Druddigon          |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 275  | Metang             |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 276  | Sudowoodo          |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 277  | Glalie             |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 278  | Fearow             |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 279  | Bulbasaur          |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 280  | Pidgeotto          |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 281  | Watchog            |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 282  | Hariyama           |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 283  | Medicham           |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 284  | Seaking            |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 285  | Dunsparce          |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 286  | Rhydon             |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 287  | Dratini            |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 288  | Noctowl            |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 289  | Primeape           |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 290  | Cottonee           |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 291  | Flareon            |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 292  | Bellossom          |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 293  | Wailord            |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 294  | Regice             |  0.06536% | 2      |  0.065% | 1      |  0.042% | 
 | 295  | Armaldo            |  0.06536% | 2      |  0.065% | 2      |  0.085% | 
 | 296  | Emolga             |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 297  | Linoone            |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 298  | Whirlipede         |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 299  | Pidgey             |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 300  | Yanma              |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 301  | Victreebel         |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 302  | Simipour           |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 303  | Lickilicky         |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 304  | Floatzel           |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 305  | Clamperl           |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 306  | Electabuzz         |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 307  | Scraggy            |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 308  | Baltoy             |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 309  | Phanpy             |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 310  | Wormadam-Sandy     |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 311  | Staryu             |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 312  | Swoobat            |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 313  | Purrloin           |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 314  | Minun              |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 315  | Delibird           |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 316  | Abra               |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 317  | Corphish           |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 318  | Throh              |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 319  | Pawniard           |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 320  | Rattata            |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 321  | Vulpix             |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 322  | Togetic            |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 323  | Magcargo           |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 324  | Venomoth           |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 325  | Rotom-Frost        |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 326  | Golbat             |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
 | 327  | Illumise           |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 328  | Staravia           |  0.03268% | 1      |  0.033% | 0      |  0.000% | 
 | 329  | Beheeyem           |  0.03268% | 1      |  0.033% | 1      |  0.042% | 
