 Total battles: 66595
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 65   | Xatu               |  1.53090% | 2039   |  1.531% | 1647   |  1.606% | 
 | 66   | Swampert           |  1.51363% | 2016   |  1.514% | 1631   |  1.591% | 
 | 67   | Scrafty            |  1.50537% | 2005   |  1.505% | 1522   |  1.484% | 
 | 68   | Zoroark            |  1.48359% | 1976   |  1.484% | 687    |  0.670% | 
 | 69   | Bisharp            |  1.46708% | 1954   |  1.467% | 1408   |  1.373% | 
 | 70   | Umbreon            |  1.45206% | 1934   |  1.452% | 1408   |  1.373% | 
 | 71   | Amoonguss          |  1.42804% | 1902   |  1.428% | 1576   |  1.537% | 
 | 72   | Samurott           |  1.40626% | 1873   |  1.406% | 1466   |  1.430% | 
 | 73   | Azelf              |  1.38149% | 1840   |  1.381% | 1715   |  1.673% | 
 | 74   | Snorlax            |  1.35070% | 1799   |  1.351% | 1399   |  1.364% | 
 | 75   | Heracross          |  1.34845% | 1796   |  1.348% | 1284   |  1.252% | 
 | 76   | Empoleon           |  1.32743% | 1768   |  1.327% | 1324   |  1.291% | 
 | 77   | Venusaur           |  1.29364% | 1723   |  1.294% | 1259   |  1.228% | 
 | 78   | Porygon2           |  1.27187% | 1694   |  1.272% | 1361   |  1.327% | 
 | 79   | Roserade           |  1.26436% | 1684   |  1.264% | 1260   |  1.229% | 
 | 80   | Slowbro            |  1.24183% | 1654   |  1.242% | 1317   |  1.284% | 
 | 81   | Vaporeon           |  1.22306% | 1629   |  1.223% | 1178   |  1.149% | 
 | 82   | Bronzong           |  1.19604% | 1593   |  1.196% | 1337   |  1.304% | 
 | 83   | Slowking           |  1.18703% | 1581   |  1.187% | 1302   |  1.270% | 
 | 84   | Victini            |  1.16976% | 1558   |  1.170% | 1215   |  1.185% | 
 | 85   | Aerodactyl         |  1.16000% | 1545   |  1.160% | 1383   |  1.349% | 
 | 86   | Kingdra            |  1.15324% | 1536   |  1.153% | 1140   |  1.112% | 
 | 87   | Eelektross         |  1.10519% | 1472   |  1.105% | 1135   |  1.107% | 
 | 88   | Charizard          |  1.09167% | 1454   |  1.092% | 1085   |  1.058% | 
 | 89   | Serperior          |  1.08341% | 1443   |  1.083% | 1127   |  1.099% | 
 | 90   | Kyurem             |  1.07816% | 1436   |  1.078% | 1023   |  0.998% | 
 | 91   | Sigilyph           |  1.06389% | 1417   |  1.064% | 1076   |  1.049% | 
 | 92   | Flygon             |  1.05188% | 1401   |  1.052% | 1085   |  1.058% | 
 | 93   | Seismitoad         |  0.94376% | 1257   |  0.944% | 1093   |  1.066% | 
 | 94   | Archeops           |  0.90998% | 1212   |  0.910% | 926    |  0.903% | 
 | 95   | Cinccino           |  0.89271% | 1189   |  0.893% | 889    |  0.867% | 
 | 96   | Crobat             |  0.88445% | 1178   |  0.884% | 867    |  0.846% | 
 | 97   | Cresselia          |  0.87920% | 1171   |  0.879% | 943    |  0.920% | 
 | 98   | Froslass           |  0.86868% | 1157   |  0.869% | 953    |  0.929% | 
 | 99   | Whimsicott         |  0.82964% | 1105   |  0.830% | 891    |  0.869% | 
 | 100  | Machamp            |  0.82364% | 1097   |  0.824% | 872    |  0.850% | 
 | 101  | Aggron             |  0.81763% | 1089   |  0.818% | 828    |  0.808% | 
 | 102  | Sableye            |  0.81387% | 1084   |  0.814% | 881    |  0.859% | 
 | 103  | Nidoking           |  0.81162% | 1081   |  0.812% | 815    |  0.795% | 
 | 104  | Claydol            |  0.80261% | 1069   |  0.803% | 853    |  0.832% | 
 | 105  | Electivire         |  0.79586% | 1060   |  0.796% | 823    |  0.803% | 
 | 106  | Blastoise          |  0.77784% | 1036   |  0.778% | 802    |  0.782% | 
 | 107  | Sceptile           |  0.76808% | 1023   |  0.768% | 760    |  0.741% | 
 | 108  | Sharpedo           |  0.76282% | 1016   |  0.763% | 706    |  0.689% | 
 | 109  | Gardevoir          |  0.75156% | 1001   |  0.752% | 743    |  0.725% | 
 | 110  | Emboar             |  0.75006% | 999    |  0.750% | 759    |  0.740% | 
 | 111  | Zapdos             |  0.74555% | 993    |  0.746% | 782    |  0.763% | 
 | 112  | Meloetta           |  0.74480% | 992    |  0.745% | 742    |  0.724% | 
 | 113  | Rotom-Heat         |  0.73279% | 976    |  0.733% | 810    |  0.790% | 
 | 114  | Ditto              |  0.72378% | 964    |  0.724% | 716    |  0.698% | 
 | 115  | Alomomola          |  0.70576% | 940    |  0.706% | 606    |  0.591% | 
 | 116  | Galvantula         |  0.69525% | 926    |  0.695% | 713    |  0.695% | 
 | 117  | Spiritomb          |  0.69525% | 926    |  0.695% | 708    |  0.690% | 
 | 118  | Yanmega            |  0.65846% | 877    |  0.658% | 684    |  0.667% | 
 | 119  | Smeargle           |  0.63293% | 843    |  0.633% | 691    |  0.674% | 
 | 120  | Gallade            |  0.60966% | 812    |  0.610% | 613    |  0.598% | 
 | 121  | Azumarill          |  0.60365% | 804    |  0.604% | 585    |  0.571% | 
 | 122  | Braviary           |  0.59539% | 793    |  0.595% | 543    |  0.530% | 
 | 123  | Virizion           |  0.59464% | 792    |  0.595% | 561    |  0.547% | 
 | 124  | Typhlosion         |  0.59389% | 791    |  0.594% | 531    |  0.518% | 
 | 125  | Ambipom            |  0.58938% | 785    |  0.589% | 585    |  0.571% | 
 | 126  | Lapras             |  0.58338% | 777    |  0.583% | 531    |  0.518% | 
 | 127  | Porygon-Z          |  0.57812% | 770    |  0.578% | 580    |  0.566% | 
 | 128  | Honchkrow          |  0.56386% | 751    |  0.564% | 570    |  0.556% | 
 | 129  | Mandibuzz          |  0.54734% | 729    |  0.547% | 520    |  0.507% | 
 | 130  | Feraligatr         |  0.53382% | 711    |  0.534% | 534    |  0.521% | 
 | 131  | Riolu              |  0.53232% | 709    |  0.532% | 427    |  0.416% | 
 | 132  | Durant             |  0.52707% | 702    |  0.527% | 556    |  0.542% | 
 | 133  | Suicune            |  0.52106% | 694    |  0.521% | 540    |  0.527% | 
 | 134  | Quagsire           |  0.50905% | 678    |  0.509% | 519    |  0.506% | 
 | 135  | Golurk             |  0.50229% | 669    |  0.502% | 503    |  0.491% | 
 | 136  | Raikou             |  0.50079% | 667    |  0.501% | 502    |  0.490% | 
 | 137  | Tangrowth          |  0.46850% | 624    |  0.469% | 514    |  0.501% | 
 | 138  | Lanturn            |  0.45349% | 604    |  0.453% | 457    |  0.446% | 
 | 139  | Drapion            |  0.44748% | 596    |  0.447% | 421    |  0.411% | 
 | 140  | Ludicolo           |  0.42721% | 569    |  0.427% | 458    |  0.447% | 
 | 141  | Walrein            |  0.42496% | 566    |  0.425% | 402    |  0.392% | 
 | 142  | Liepard            |  0.42270% | 563    |  0.423% | 490    |  0.478% | 
 | 143  | Clefable           |  0.42120% | 561    |  0.421% | 425    |  0.414% | 
 | 144  | Houndoom           |  0.41970% | 559    |  0.420% | 382    |  0.373% | 
 | 145  | Ampharos           |  0.41294% | 550    |  0.413% | 451    |  0.440% | 
 | 146  | Ninjask            |  0.41294% | 550    |  0.413% | 431    |  0.420% | 
 | 147  | Luxray             |  0.40769% | 543    |  0.408% | 416    |  0.406% | 
 | 148  | Shuckle            |  0.40619% | 541    |  0.406% | 404    |  0.394% | 
 | 149  | Probopass          |  0.39417% | 525    |  0.394% | 425    |  0.414% | 
 | 150  | Rotom-Mow          |  0.38591% | 514    |  0.386% | 447    |  0.436% | 
 | 151  | Medicham           |  0.38291% | 510    |  0.383% | 428    |  0.417% | 
 | 152  | Carracosta         |  0.38216% | 509    |  0.382% | 370    |  0.361% | 
 | 153  | Druddigon          |  0.38066% | 507    |  0.381% | 408    |  0.398% | 
 | 154  | Cryogonal          |  0.36414% | 485    |  0.364% | 360    |  0.351% | 
 | 155  | Swellow            |  0.36189% | 482    |  0.362% | 360    |  0.351% | 
 | 156  | Mismagius          |  0.35964% | 479    |  0.360% | 404    |  0.394% | 
 | 157  | Pikachu            |  0.34387% | 458    |  0.344% | 368    |  0.359% | 
 | 158  | Electrode          |  0.33861% | 451    |  0.339% | 351    |  0.342% | 
 | 159  | Torterra           |  0.33111% | 441    |  0.331% | 343    |  0.335% | 
 | 160  | Rhyperior          |  0.32285% | 430    |  0.323% | 336    |  0.328% | 
 | 161  | Floatzel           |  0.32059% | 427    |  0.321% | 340    |  0.332% | 
 | 162  | Regice             |  0.31834% | 424    |  0.318% | 338    |  0.330% | 
 | 163  | Accelgor           |  0.31834% | 424    |  0.318% | 322    |  0.314% | 
 | 164  | Gigalith           |  0.31309% | 417    |  0.313% | 324    |  0.316% | 
 | 165  | Crustle            |  0.31083% | 414    |  0.311% | 312    |  0.304% | 
 | 166  | Moltres            |  0.30708% | 409    |  0.307% | 312    |  0.304% | 
 | 167  | Lilligant          |  0.30558% | 407    |  0.306% | 304    |  0.296% | 
 | 168  | Scolipede          |  0.29882% | 398    |  0.299% | 312    |  0.304% | 
 | 169  | Cradily            |  0.29657% | 395    |  0.297% | 315    |  0.307% | 
 | 170  | Ursaring           |  0.28906% | 385    |  0.289% | 246    |  0.240% | 
 | 171  | Omastar            |  0.28831% | 384    |  0.288% | 278    |  0.271% | 
 | 172  | Rampardos          |  0.28831% | 384    |  0.288% | 269    |  0.262% | 
 | 173  | Zebstrika          |  0.28606% | 381    |  0.286% | 306    |  0.298% | 
 | 174  | Garbodor           |  0.26879% | 358    |  0.269% | 280    |  0.273% | 
 | 175  | Magmortar          |  0.26503% | 353    |  0.265% | 258    |  0.252% | 
 | 176  | Cobalion           |  0.25678% | 342    |  0.257% | 277    |  0.270% | 
 | 177  | Hariyama           |  0.25603% | 341    |  0.256% | 240    |  0.234% | 
 | 178  | Drifblim           |  0.25377% | 338    |  0.254% | 256    |  0.250% | 
 | 179  | Shedinja           |  0.25152% | 335    |  0.252% | 246    |  0.240% | 
 | 180  | Exeggutor          |  0.24551% | 327    |  0.246% | 240    |  0.234% | 
 | 181  | Slaking            |  0.23951% | 319    |  0.240% | 258    |  0.252% | 
 | 182  | Gligar             |  0.23876% | 318    |  0.239% | 249    |  0.243% | 
 | 183  | Shaymin            |  0.23575% | 314    |  0.236% | 211    |  0.206% | 
 | 184  | Kabutops           |  0.23500% | 313    |  0.235% | 213    |  0.208% | 
 | 185  | Dusknoir           |  0.23275% | 310    |  0.233% | 263    |  0.256% | 
 | 186  | Rhydon             |  0.23275% | 310    |  0.233% | 228    |  0.222% | 
 | 187  | Unfezant           |  0.22975% | 306    |  0.230% | 240    |  0.234% | 
 | 188  | Steelix            |  0.22674% | 302    |  0.227% | 262    |  0.256% | 
 | 189  | Dugtrio            |  0.22524% | 300    |  0.225% | 220    |  0.215% | 
 | 190  | Altaria            |  0.21548% | 287    |  0.215% | 224    |  0.218% | 
 | 191  | Manectric          |  0.21323% | 284    |  0.213% | 229    |  0.223% | 
 | 192  | Raichu             |  0.20722% | 276    |  0.207% | 201    |  0.196% | 
 | 193  | Leavanny           |  0.20347% | 271    |  0.203% | 231    |  0.225% | 
 | 194  | Hitmonchan         |  0.20272% | 270    |  0.203% | 209    |  0.204% | 
 | 195  | Bouffalant         |  0.19971% | 266    |  0.200% | 207    |  0.202% | 
 | 196  | Musharna           |  0.19671% | 262    |  0.197% | 222    |  0.217% | 
 | 197  | Primeape           |  0.19446% | 259    |  0.194% | 191    |  0.186% | 
 | 198  | Emolga             |  0.19146% | 255    |  0.191% | 204    |  0.199% | 
 | 199  | Hitmonlee          |  0.18320% | 244    |  0.183% | 172    |  0.168% | 
 | 200  | Volbeat            |  0.18320% | 244    |  0.183% | 225    |  0.219% | 
 | 201  | Cacturne           |  0.18170% | 242    |  0.182% | 198    |  0.193% | 
 | 202  | Registeel          |  0.18019% | 240    |  0.180% | 209    |  0.204% | 
 | 203  | Sawsbuck           |  0.17869% | 238    |  0.179% | 168    |  0.164% | 
 | 204  | Gorebyss           |  0.17043% | 227    |  0.170% | 160    |  0.156% | 
 | 205  | Magneton           |  0.17043% | 227    |  0.170% | 171    |  0.167% | 
 | 206  | Leafeon            |  0.16968% | 226    |  0.170% | 178    |  0.174% | 
 | 207  | Tauros             |  0.16968% | 226    |  0.170% | 158    |  0.154% | 
 | 208  | Flareon            |  0.16968% | 226    |  0.170% | 185    |  0.180% | 
 | 209  | Poliwrath          |  0.16743% | 223    |  0.167% | 165    |  0.161% | 
 | 210  | Miltank            |  0.16743% | 223    |  0.167% | 150    |  0.146% | 
 | 211  | Mantine            |  0.16142% | 215    |  0.161% | 178    |  0.174% | 
 | 212  | Glaceon            |  0.16067% | 214    |  0.161% | 131    |  0.128% | 
 | 213  | Escavalier         |  0.15917% | 212    |  0.159% | 161    |  0.157% | 
 | 214  | Rapidash           |  0.15917% | 212    |  0.159% | 162    |  0.158% | 
 | 215  | Absol              |  0.15842% | 211    |  0.158% | 165    |  0.161% | 
 | 216  | Audino             |  0.15767% | 210    |  0.158% | 141    |  0.138% | 
 | 217  | Swanna             |  0.15617% | 208    |  0.156% | 168    |  0.164% | 
 | 218  | Torkoal            |  0.15542% | 207    |  0.155% | 172    |  0.168% | 
 | 219  | Gothitelle         |  0.15241% | 203    |  0.152% | 144    |  0.140% | 
 | 220  | Zangoose           |  0.15091% | 201    |  0.151% | 151    |  0.147% | 
 | 221  | Pelipper           |  0.14866% | 198    |  0.149% | 175    |  0.171% | 
 | 222  | Stoutland          |  0.14791% | 197    |  0.148% | 147    |  0.143% | 
 | 223  | Wobbuffet          |  0.14566% | 194    |  0.146% | 143    |  0.139% | 
 | 224  | Marowak            |  0.14566% | 194    |  0.146% | 125    |  0.122% | 
 | 225  | Nidoqueen          |  0.14491% | 193    |  0.145% | 162    |  0.158% | 
 | 226  | Vanilluxe          |  0.14340% | 191    |  0.143% | 137    |  0.134% | 
 | 227  | Vileplume          |  0.14190% | 189    |  0.142% | 130    |  0.127% | 
 | 228  | Uxie               |  0.14115% | 188    |  0.141% | 164    |  0.160% | 
 | 229  | Jynx               |  0.14040% | 187    |  0.140% | 132    |  0.129% | 
 | 230  | Klinklang          |  0.13965% | 186    |  0.140% | 129    |  0.126% | 
 | 231  | Crawdaunt          |  0.13740% | 183    |  0.137% | 124    |  0.121% | 
 | 232  | Weezing            |  0.13740% | 183    |  0.137% | 152    |  0.148% | 
 | 233  | Lumineon           |  0.13590% | 181    |  0.136% | 145    |  0.141% | 
 | 234  | Golem              |  0.13590% | 181    |  0.136% | 155    |  0.151% | 
 | 235  | Linoone            |  0.13515% | 180    |  0.135% | 134    |  0.131% | 
 | 236  | Piloswine          |  0.13214% | 176    |  0.132% | 119    |  0.116% | 
 | 237  | Muk                |  0.12989% | 173    |  0.130% | 122    |  0.119% | 
 | 238  | Sawk               |  0.12914% | 172    |  0.129% | 133    |  0.130% | 
 | 239  | Simisear           |  0.12538% | 167    |  0.125% | 133    |  0.130% | 
 | 240  | Shiftry            |  0.12388% | 165    |  0.124% | 112    |  0.109% | 
 | 241  | Scyther            |  0.11863% | 158    |  0.119% | 112    |  0.109% | 
 | 242  | Spinda             |  0.11638% | 155    |  0.116% | 138    |  0.135% | 
 | 243  | Swoobat            |  0.11337% | 151    |  0.113% | 101    |  0.099% | 
 | 244  | Meganium           |  0.11337% | 151    |  0.113% | 121    |  0.118% | 
 | 245  | Victreebel         |  0.11037% | 147    |  0.110% | 93     |  0.091% | 
 | 246  | Aron               |  0.10962% | 146    |  0.110% | 104    |  0.101% | 
 | 247  | Lopunny            |  0.10962% | 146    |  0.110% | 115    |  0.112% | 
 | 248  | Regirock           |  0.10962% | 146    |  0.110% | 110    |  0.107% | 
 | 249  | Throh              |  0.10737% | 143    |  0.107% | 114    |  0.111% | 
 | 250  | Kingler            |  0.10436% | 139    |  0.104% | 113    |  0.110% | 
 | 251  | Simisage           |  0.10061% | 134    |  0.101% | 108    |  0.105% | 
 | 252  | Kangaskhan         |  0.09911% | 132    |  0.099% | 104    |  0.101% | 
 | 253  | Regigigas          |  0.09836% | 131    |  0.098% | 77     |  0.075% | 
 | 254  | Camerupt           |  0.09610% | 128    |  0.096% | 94     |  0.092% | 
 | 255  | Mightyena          |  0.09385% | 125    |  0.094% | 88     |  0.086% | 
 | 256  | Bibarel            |  0.09310% | 124    |  0.093% | 115    |  0.112% | 
 | 257  | Rotom-Frost        |  0.09010% | 120    |  0.090% | 87     |  0.085% | 
 | 258  | Beartic            |  0.09010% | 120    |  0.090% | 94     |  0.092% | 
 | 259  | Armaldo            |  0.08935% | 119    |  0.089% | 93     |  0.091% | 
 | 260  | Simipour           |  0.08860% | 118    |  0.089% | 91     |  0.089% | 
 | 261  | Pidgeot            |  0.08784% | 117    |  0.088% | 82     |  0.080% | 
 | 262  | Qwilfish           |  0.08709% | 116    |  0.087% | 105    |  0.102% | 
 | 263  | Tropius            |  0.08334% | 111    |  0.083% | 82     |  0.080% | 
 | 264  | Bastiodon          |  0.08334% | 111    |  0.083% | 96     |  0.094% | 
 | 265  | Murkrow            |  0.08109% | 108    |  0.081% | 75     |  0.073% | 
 | 266  | Lickilicky         |  0.07883% | 105    |  0.079% | 85     |  0.083% | 
 | 267  | Magnemite          |  0.07433% | 99     |  0.074% | 18     |  0.018% | 
 | 268  | Rotom              |  0.07058% | 94     |  0.071% | 72     |  0.070% | 
 | 269  | Sneasel            |  0.06983% | 93     |  0.070% | 77     |  0.075% | 
 | 270  | Magcargo           |  0.06832% | 91     |  0.068% | 67     |  0.065% | 
 | 271  | Pignite            |  0.06757% | 90     |  0.068% | 79     |  0.077% | 
 | 272  | Venomoth           |  0.06532% | 87     |  0.065% | 60     |  0.059% | 
 | 273  | Mesprit            |  0.06307% | 84     |  0.063% | 57     |  0.056% | 
 | 274  | Skuntank           |  0.06157% | 82     |  0.062% | 57     |  0.056% | 
 | 275  | Entei              |  0.06157% | 82     |  0.062% | 56     |  0.055% | 
 | 276  | Tangela            |  0.06006% | 80     |  0.060% | 59     |  0.058% | 
 | 277  | Huntail            |  0.06006% | 80     |  0.060% | 54     |  0.053% | 
 | 278  | Pineco             |  0.06006% | 80     |  0.060% | 68     |  0.066% | 
 | 279  | Seviper            |  0.05781% | 77     |  0.058% | 65     |  0.063% | 
 | 280  | Persian            |  0.05781% | 77     |  0.058% | 60     |  0.059% | 
 | 281  | Castform           |  0.05781% | 77     |  0.058% | 58     |  0.057% | 
 | 282  | Girafarig          |  0.05556% | 74     |  0.056% | 50     |  0.049% | 
 | 283  | Articuno           |  0.05406% | 72     |  0.054% | 50     |  0.049% | 
 | 284  | Rattata            |  0.05030% | 67     |  0.050% | 55     |  0.054% | 
 | 285  | Lickitung          |  0.05030% | 67     |  0.050% | 58     |  0.057% | 
 | 286  | Golduck            |  0.04955% | 66     |  0.050% | 52     |  0.051% | 
 | 287  | Gurdurr            |  0.04955% | 66     |  0.050% | 49     |  0.048% | 
 | 288  | Ferroseed          |  0.04580% | 61     |  0.046% | 52     |  0.051% | 
 | 289  | Pinsir             |  0.04505% | 60     |  0.045% | 44     |  0.043% | 
 | 290  | Cottonee           |  0.04430% | 59     |  0.044% | 43     |  0.042% | 
 | 291  | Rotom-Fan          |  0.04355% | 58     |  0.044% | 39     |  0.038% | 
 | 292  | Snivy              |  0.04355% | 58     |  0.044% | 50     |  0.049% | 
 | 293  | Hippopotas         |  0.04280% | 57     |  0.043% | 45     |  0.044% | 
 | 294  | Dragonair          |  0.04280% | 57     |  0.043% | 39     |  0.038% | 
 | 295  | Stunfisk           |  0.04205% | 56     |  0.042% | 43     |  0.042% | 
 | 296  | Vespiquen          |  0.04054% | 54     |  0.041% | 36     |  0.035% | 
 | 297  | Oshawott           |  0.04054% | 54     |  0.041% | 44     |  0.043% | 
 | 298  | Dewgong            |  0.04054% | 54     |  0.041% | 41     |  0.040% | 
 | 299  | Banette            |  0.03979% | 53     |  0.040% | 45     |  0.044% | 
 | 300  | Butterfree         |  0.03754% | 50     |  0.038% | 34     |  0.033% | 
 | 301  | Raticate           |  0.03754% | 50     |  0.038% | 39     |  0.038% | 
 | 302  | Palpitoad          |  0.03754% | 50     |  0.038% | 46     |  0.045% | 
 | 303  | Dodrio             |  0.03679% | 49     |  0.037% | 39     |  0.038% | 
 | 304  | Shelgon            |  0.03679% | 49     |  0.037% | 35     |  0.034% | 
 | 305  | Whiscash           |  0.03604% | 48     |  0.036% | 41     |  0.040% | 
 | 306  | Marshtomp          |  0.03604% | 48     |  0.036% | 33     |  0.032% | 
 | 307  | Metang             |  0.03379% | 45     |  0.034% | 31     |  0.030% | 
 | 308  | Jumpluff           |  0.03304% | 44     |  0.033% | 28     |  0.027% | 
 | 309  | Mr. Mime           |  0.03304% | 44     |  0.033% | 35     |  0.034% | 
 | 310  | Exploud            |  0.03228% | 43     |  0.032% | 34     |  0.033% | 
 | 311  | Vulpix             |  0.03003% | 40     |  0.030% | 30     |  0.029% | 
 | 312  | Glalie             |  0.02928% | 39     |  0.029% | 25     |  0.024% | 
 | 313  | Combusken          |  0.02928% | 39     |  0.029% | 25     |  0.024% | 
 | 314  | Electabuzz         |  0.02853% | 38     |  0.029% | 32     |  0.031% | 
 | 315  | Wartortle          |  0.02778% | 37     |  0.028% | 21     |  0.020% | 
 | 316  | Beheeyem           |  0.02778% | 37     |  0.028% | 26     |  0.025% | 
 | 317  | Heatmor            |  0.02778% | 37     |  0.028% | 29     |  0.028% | 
 | 318  | Wigglytuff         |  0.02778% | 37     |  0.028% | 21     |  0.020% | 
 | 319  | Geodude            |  0.02703% | 36     |  0.027% | 30     |  0.029% | 
 | 320  | Maractus           |  0.02628% | 35     |  0.026% | 27     |  0.026% | 
 | 321  | Nosepass           |  0.02628% | 35     |  0.026% | 18     |  0.018% | 
 | 322  | Golbat             |  0.02628% | 35     |  0.026% | 29     |  0.028% | 
 | 323  | Arbok              |  0.02628% | 35     |  0.026% | 28     |  0.027% | 
 | 324  | Onix               |  0.02628% | 35     |  0.026% | 33     |  0.032% | 
