 Total battles: 11850
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 102  | Azumarill          |  0.89451% | 212    |  0.895% | 155    |  0.837% | 
 | 103  | Sceptile           |  0.89030% | 211    |  0.890% | 151    |  0.816% | 
 | 104  | Moltres            |  0.88608% | 210    |  0.886% | 177    |  0.956% | 
 | 105  | Ninjask            |  0.88186% | 209    |  0.882% | 164    |  0.886% | 
 | 106  | Cresselia          |  0.86076% | 204    |  0.861% | 157    |  0.848% | 
 | 107  | Samurott           |  0.84810% | 201    |  0.848% | 163    |  0.881% | 
 | 108  | Sharpedo           |  0.83544% | 198    |  0.835% | 124    |  0.670% | 
 | 109  | Roserade           |  0.81435% | 193    |  0.814% | 144    |  0.778% | 
 | 110  | Gallade            |  0.80591% | 191    |  0.806% | 149    |  0.805% | 
 | 111  | Archeops           |  0.80591% | 191    |  0.806% | 144    |  0.778% | 
 | 112  | Whimsicott         |  0.79747% | 189    |  0.797% | 129    |  0.697% | 
 | 113  | Typhlosion         |  0.77215% | 183    |  0.772% | 139    |  0.751% | 
 | 114  | Machamp            |  0.75949% | 180    |  0.759% | 136    |  0.735% | 
 | 115  | Lanturn            |  0.74262% | 176    |  0.743% | 127    |  0.686% | 
 | 116  | Empoleon           |  0.74262% | 176    |  0.743% | 127    |  0.686% | 
 | 117  | Dusknoir           |  0.72152% | 171    |  0.722% | 139    |  0.751% | 
 | 118  | Rhyperior          |  0.71730% | 170    |  0.717% | 137    |  0.740% | 
 | 119  | Nidoking           |  0.71730% | 170    |  0.717% | 128    |  0.691% | 
 | 120  | Aggron             |  0.70886% | 168    |  0.709% | 120    |  0.648% | 
 | 121  | Uxie               |  0.69198% | 164    |  0.692% | 126    |  0.681% | 
 | 122  | Pikachu            |  0.68776% | 163    |  0.688% | 148    |  0.799% | 
 | 123  | Spiritomb          |  0.67089% | 159    |  0.671% | 122    |  0.659% | 
 | 124  | Carracosta         |  0.66667% | 158    |  0.667% | 111    |  0.600% | 
 | 125  | Clefable           |  0.65823% | 156    |  0.658% | 103    |  0.556% | 
 | 126  | Sigilyph           |  0.64979% | 154    |  0.650% | 110    |  0.594% | 
 | 127  | Nidoqueen          |  0.64979% | 154    |  0.650% | 131    |  0.708% | 
 | 128  | Medicham           |  0.63713% | 151    |  0.637% | 122    |  0.659% | 
 | 129  | Emboar             |  0.63713% | 151    |  0.637% | 118    |  0.637% | 
 | 130  | Houndoom           |  0.62025% | 147    |  0.620% | 109    |  0.589% | 
 | 131  | Steelix            |  0.61181% | 145    |  0.612% | 112    |  0.605% | 
 | 132  | Feraligatr         |  0.61181% | 145    |  0.612% | 118    |  0.637% | 
 | 133  | Eelektross         |  0.60759% | 144    |  0.608% | 102    |  0.551% | 
 | 134  | Scrafty            |  0.60759% | 144    |  0.608% | 113    |  0.610% | 
 | 135  | Porygon2           |  0.59494% | 141    |  0.595% | 122    |  0.659% | 
 | 136  | Unfezant           |  0.58650% | 139    |  0.586% | 116    |  0.627% | 
 | 137  | Shuckle            |  0.56962% | 135    |  0.570% | 106    |  0.573% | 
 | 138  | Ditto              |  0.56540% | 134    |  0.565% | 102    |  0.551% | 
 | 139  | Raikou             |  0.56118% | 133    |  0.561% | 99     |  0.535% | 
 | 140  | Gligar             |  0.54430% | 129    |  0.544% | 86     |  0.465% | 
 | 141  | Slowking           |  0.54430% | 129    |  0.544% | 113    |  0.610% | 
 | 142  | Meloetta           |  0.53165% | 126    |  0.532% | 85     |  0.459% | 
 | 143  | Galvantula         |  0.52321% | 124    |  0.523% | 96     |  0.519% | 
 | 144  | Yanmega            |  0.51477% | 122    |  0.515% | 97     |  0.524% | 
 | 145  | Mismagius          |  0.51477% | 122    |  0.515% | 109    |  0.589% | 
 | 146  | Hitmontop          |  0.50633% | 120    |  0.506% | 83     |  0.448% | 
 | 147  | Tangrowth          |  0.47257% | 112    |  0.473% | 81     |  0.438% | 
 | 148  | Scolipede          |  0.46835% | 111    |  0.468% | 85     |  0.459% | 
 | 149  | Walrein            |  0.46414% | 110    |  0.464% | 89     |  0.481% | 
 | 150  | Suicune            |  0.45992% | 109    |  0.460% | 82     |  0.443% | 
 | 151  | Pignite            |  0.45570% | 108    |  0.456% | 100    |  0.540% | 
 | 152  | Drapion            |  0.45570% | 108    |  0.456% | 76     |  0.411% | 
 | 153  | Riolu              |  0.44726% | 106    |  0.447% | 80     |  0.432% | 
 | 154  | Swellow            |  0.44304% | 105    |  0.443% | 87     |  0.470% | 
 | 155  | Armaldo            |  0.44304% | 105    |  0.443% | 74     |  0.400% | 
 | 156  | Gardevoir          |  0.43460% | 103    |  0.435% | 69     |  0.373% | 
 | 157  | Ambipom            |  0.43038% | 102    |  0.430% | 80     |  0.432% | 
 | 158  | Slaking            |  0.42194% | 100    |  0.422% | 79     |  0.427% | 
 | 159  | Seismitoad         |  0.41772% | 99     |  0.418% | 74     |  0.400% | 
 | 160  | Escavalier         |  0.41772% | 99     |  0.418% | 79     |  0.427% | 
 | 161  | Cinccino           |  0.41772% | 99     |  0.418% | 75     |  0.405% | 
 | 162  | Leavanny           |  0.41350% | 98     |  0.414% | 78     |  0.421% | 
 | 163  | Omastar            |  0.40084% | 95     |  0.401% | 77     |  0.416% | 
 | 164  | Exploud            |  0.39662% | 94     |  0.397% | 75     |  0.405% | 
 | 165  | Jynx               |  0.39241% | 93     |  0.392% | 85     |  0.459% | 
 | 166  | Crustle            |  0.37553% | 89     |  0.376% | 83     |  0.448% | 
 | 167  | Snivy              |  0.37553% | 89     |  0.376% | 81     |  0.438% | 
 | 168  | Drifblim           |  0.37131% | 88     |  0.371% | 49     |  0.265% | 
 | 169  | Weezing            |  0.37131% | 88     |  0.371% | 80     |  0.432% | 
 | 170  | Braviary           |  0.36287% | 86     |  0.363% | 56     |  0.303% | 
 | 171  | Oshawott           |  0.35865% | 85     |  0.359% | 78     |  0.421% | 
 | 172  | Glaceon            |  0.35021% | 83     |  0.350% | 60     |  0.324% | 
 | 173  | Claydol            |  0.33755% | 80     |  0.338% | 62     |  0.335% | 
 | 174  | Magmortar          |  0.33333% | 79     |  0.333% | 58     |  0.313% | 
 | 175  | Dodrio             |  0.32911% | 78     |  0.329% | 65     |  0.351% | 
 | 176  | Druddigon          |  0.32068% | 76     |  0.321% | 64     |  0.346% | 
 | 177  | Rampardos          |  0.31646% | 75     |  0.316% | 47     |  0.254% | 
 | 178  | Kabutops           |  0.31224% | 74     |  0.312% | 53     |  0.286% | 
 | 179  | Golem              |  0.31224% | 74     |  0.312% | 61     |  0.330% | 
 | 180  | Vanilluxe          |  0.30380% | 72     |  0.304% | 46     |  0.248% | 
 | 181  | Magneton           |  0.29536% | 70     |  0.295% | 50     |  0.270% | 
 | 182  | Stoutland          |  0.29114% | 69     |  0.291% | 54     |  0.292% | 
 | 183  | Durant             |  0.29114% | 69     |  0.291% | 56     |  0.303% | 
 | 184  | Golurk             |  0.28692% | 68     |  0.287% | 56     |  0.303% | 
 | 185  | Kangaskhan         |  0.28270% | 67     |  0.283% | 55     |  0.297% | 
 | 186  | Shedinja           |  0.27848% | 66     |  0.278% | 43     |  0.232% | 
 | 187  | Gigalith           |  0.27426% | 65     |  0.274% | 49     |  0.265% | 
 | 188  | Hitmonlee          |  0.27426% | 65     |  0.274% | 50     |  0.270% | 
 | 189  | Zebstrika          |  0.27004% | 64     |  0.270% | 53     |  0.286% | 
 | 190  | Mantine            |  0.26582% | 63     |  0.266% | 52     |  0.281% | 
 | 191  | Sawsbuck           |  0.26582% | 63     |  0.266% | 47     |  0.254% | 
 | 192  | Mandibuzz          |  0.26160% | 62     |  0.262% | 51     |  0.275% | 
 | 193  | Altaria            |  0.25316% | 60     |  0.253% | 36     |  0.194% | 
 | 194  | Boldore            |  0.25316% | 60     |  0.253% | 57     |  0.308% | 
 | 195  | Lilligant          |  0.25316% | 60     |  0.253% | 45     |  0.243% | 
 | 196  | Musharna           |  0.24895% | 59     |  0.249% | 51     |  0.275% | 
 | 197  | Absol              |  0.24473% | 58     |  0.245% | 40     |  0.216% | 
 | 198  | Scyther            |  0.24051% | 57     |  0.241% | 41     |  0.221% | 
 | 199  | Hariyama           |  0.23629% | 56     |  0.236% | 45     |  0.243% | 
 | 200  | Miltank            |  0.23629% | 56     |  0.236% | 35     |  0.189% | 
 | 201  | Accelgor           |  0.23629% | 56     |  0.236% | 47     |  0.254% | 
 | 202  | Ursaring           |  0.23207% | 55     |  0.232% | 39     |  0.211% | 
 | 203  | Scraggy            |  0.22785% | 54     |  0.228% | 52     |  0.281% | 
 | 204  | Venomoth           |  0.21941% | 52     |  0.219% | 35     |  0.189% | 
 | 205  | Manectric          |  0.21941% | 52     |  0.219% | 43     |  0.232% | 
 | 206  | Torterra           |  0.21941% | 52     |  0.219% | 43     |  0.232% | 
 | 207  | Liepard            |  0.21519% | 51     |  0.215% | 42     |  0.227% | 
 | 208  | Gorebyss           |  0.20675% | 49     |  0.207% | 34     |  0.184% | 
 | 209  | Leafeon            |  0.20675% | 49     |  0.207% | 29     |  0.157% | 
 | 210  | Pidgeot            |  0.20675% | 49     |  0.207% | 30     |  0.162% | 
 | 211  | Crawdaunt          |  0.20253% | 48     |  0.203% | 38     |  0.205% | 
 | 212  | Cryogonal          |  0.20253% | 48     |  0.203% | 39     |  0.211% | 
 | 213  | Regigigas          |  0.19831% | 47     |  0.198% | 39     |  0.211% | 
 | 214  | Poliwrath          |  0.19409% | 46     |  0.194% | 33     |  0.178% | 
 | 215  | Alomomola          |  0.19409% | 46     |  0.194% | 40     |  0.216% | 
 | 216  | Swoobat            |  0.19409% | 46     |  0.194% | 41     |  0.221% | 
 | 217  | Beheeyem           |  0.18987% | 45     |  0.190% | 31     |  0.167% | 
 | 218  | Granbull           |  0.17300% | 41     |  0.173% | 33     |  0.178% | 
 | 219  | Klinklang          |  0.16878% | 40     |  0.169% | 26     |  0.140% | 
 | 220  | Sawk               |  0.16878% | 40     |  0.169% | 35     |  0.189% | 
 | 221  | Flareon            |  0.16878% | 40     |  0.169% | 30     |  0.162% | 
 | 222  | Luxray             |  0.16878% | 40     |  0.169% | 36     |  0.194% | 
 | 223  | Swanna             |  0.16456% | 39     |  0.165% | 31     |  0.167% | 
 | 224  | Shaymin            |  0.16456% | 39     |  0.165% | 30     |  0.162% | 
 | 225  | Floatzel           |  0.16034% | 38     |  0.160% | 29     |  0.157% | 
 | 226  | Hitmonchan         |  0.16034% | 38     |  0.160% | 32     |  0.173% | 
 | 227  | Registeel          |  0.15612% | 37     |  0.156% | 29     |  0.157% | 
 | 228  | Rotom-Heat         |  0.15612% | 37     |  0.156% | 24     |  0.130% | 
 | 229  | Probopass          |  0.15612% | 37     |  0.156% | 35     |  0.189% | 
 | 230  | Marowak            |  0.15612% | 37     |  0.156% | 32     |  0.173% | 
 | 231  | Articuno           |  0.15190% | 36     |  0.152% | 28     |  0.151% | 
 | 232  | Beartic            |  0.15190% | 36     |  0.152% | 24     |  0.130% | 
 | 233  | Onix               |  0.14768% | 35     |  0.148% | 31     |  0.167% | 
 | 234  | Raichu             |  0.14346% | 34     |  0.143% | 28     |  0.151% | 
 | 235  | Magnemite          |  0.13924% | 33     |  0.139% | 22     |  0.119% | 
 | 236  | Camerupt           |  0.13924% | 33     |  0.139% | 22     |  0.119% | 
 | 237  | Bouffalant         |  0.13924% | 33     |  0.139% | 21     |  0.113% | 
 | 238  | Electrode          |  0.13502% | 32     |  0.135% | 31     |  0.167% | 
 | 239  | Palpitoad          |  0.13502% | 32     |  0.135% | 30     |  0.162% | 
 | 240  | Rattata            |  0.13080% | 31     |  0.131% | 27     |  0.146% | 
 | 241  | Virizion           |  0.12658% | 30     |  0.127% | 27     |  0.146% | 
 | 242  | Audino             |  0.12658% | 30     |  0.127% | 23     |  0.124% | 
 | 243  | Butterfree         |  0.12236% | 29     |  0.122% | 28     |  0.151% | 
 | 244  | Golduck            |  0.12236% | 29     |  0.122% | 23     |  0.124% | 
 | 245  | Emolga             |  0.11814% | 28     |  0.118% | 23     |  0.124% | 
 | 246  | Rotom-Fan          |  0.11814% | 28     |  0.118% | 18     |  0.097% | 
 | 247  | Zangoose           |  0.11392% | 27     |  0.114% | 23     |  0.124% | 
 | 248  | Beedrill           |  0.11392% | 27     |  0.114% | 24     |  0.130% | 
 | 249  | Lickilicky         |  0.10970% | 26     |  0.110% | 20     |  0.108% | 
 | 250  | Vileplume          |  0.10970% | 26     |  0.110% | 19     |  0.103% | 
 | 251  | Cacturne           |  0.10549% | 25     |  0.105% | 17     |  0.092% | 
 | 252  | Torkoal            |  0.10127% | 24     |  0.101% | 21     |  0.113% | 
 | 253  | Whiscash           |  0.10127% | 24     |  0.101% | 22     |  0.119% | 
 | 254  | Wailord            |  0.10127% | 24     |  0.101% | 15     |  0.081% | 
 | 255  | Garbodor           |  0.09705% | 23     |  0.097% | 10     |  0.054% | 
 | 256  | Stunfisk           |  0.09705% | 23     |  0.097% | 19     |  0.103% | 
 | 257  | Castform           |  0.09705% | 23     |  0.097% | 20     |  0.108% | 
 | 258  | Rotom              |  0.09283% | 22     |  0.093% | 14     |  0.076% | 
 | 259  | Aron               |  0.09283% | 22     |  0.093% | 15     |  0.081% | 
 | 260  | Cobalion           |  0.09283% | 22     |  0.093% | 19     |  0.103% | 
 | 261  | Regirock           |  0.09283% | 22     |  0.093% | 11     |  0.059% | 
 | 262  | Noctowl            |  0.09283% | 22     |  0.093% | 16     |  0.086% | 
 | 263  | Banette            |  0.09283% | 22     |  0.093% | 18     |  0.097% | 
 | 264  | Raticate           |  0.08861% | 21     |  0.089% | 12     |  0.065% | 
 | 265  | Parasect           |  0.08861% | 21     |  0.089% | 14     |  0.076% | 
 | 266  | Arbok              |  0.08861% | 21     |  0.089% | 16     |  0.086% | 
 | 267  | Qwilfish           |  0.08439% | 20     |  0.084% | 19     |  0.103% | 
 | 268  | Pinsir             |  0.08439% | 20     |  0.084% | 15     |  0.081% | 
 | 269  | Sandslash          |  0.08439% | 20     |  0.084% | 17     |  0.092% | 
 | 270  | Lopunny            |  0.08017% | 19     |  0.080% | 16     |  0.086% | 
 | 271  | Entei              |  0.08017% | 19     |  0.080% | 13     |  0.070% | 
 | 272  | Pelipper           |  0.08017% | 19     |  0.080% | 15     |  0.081% | 
 | 273  | Shelmet            |  0.08017% | 19     |  0.080% | 10     |  0.054% | 
 | 274  | Simisage           |  0.07595% | 18     |  0.076% | 15     |  0.081% | 
 | 275  | Munchlax           |  0.07595% | 18     |  0.076% | 9      |  0.049% | 
 | 276  | Zweilous           |  0.07173% | 17     |  0.072% | 12     |  0.065% | 
 | 277  | Solrock            |  0.07173% | 17     |  0.072% | 17     |  0.092% | 
 | 278  | Nosepass           |  0.07173% | 17     |  0.072% | 10     |  0.054% | 
 | 279  | Meganium           |  0.07173% | 17     |  0.072% | 13     |  0.070% | 
 | 280  | Bidoof             |  0.07173% | 17     |  0.072% | 13     |  0.070% | 
 | 281  | Dewgong            |  0.07173% | 17     |  0.072% | 13     |  0.070% | 
 | 282  | Tropius            |  0.06751% | 16     |  0.068% | 14     |  0.076% | 
 | 283  | Sunflora           |  0.06751% | 16     |  0.068% | 13     |  0.070% | 
 | 284  | Spinda             |  0.06751% | 16     |  0.068% | 11     |  0.059% | 
 | 285  | Throh              |  0.06329% | 15     |  0.063% | 11     |  0.059% | 
 | 286  | Bastiodon          |  0.06329% | 15     |  0.063% | 14     |  0.076% | 
 | 287  | Buizel             |  0.06329% | 15     |  0.063% | 14     |  0.076% | 
 | 288  | Regice             |  0.06329% | 15     |  0.063% | 11     |  0.059% | 
 | 289  | Maractus           |  0.05907% | 14     |  0.059% | 13     |  0.070% | 
 | 290  | Pineco             |  0.05907% | 14     |  0.059% | 11     |  0.059% | 
 | 291  | Relicanth          |  0.05907% | 14     |  0.059% | 12     |  0.065% | 
 | 292  | Dragonair          |  0.05907% | 14     |  0.059% | 13     |  0.070% | 
 | 293  | Simipour           |  0.05485% | 13     |  0.055% | 11     |  0.059% | 
 | 294  | Vespiquen          |  0.05485% | 13     |  0.055% | 8      |  0.043% | 
 | 295  | Rhydon             |  0.05485% | 13     |  0.055% | 7      |  0.038% | 
 | 296  | Simisear           |  0.05485% | 13     |  0.055% | 9      |  0.049% | 
 | 297  | Murkrow            |  0.05485% | 13     |  0.055% | 6      |  0.032% | 
 | 298  | Ferroseed          |  0.05485% | 13     |  0.055% | 9      |  0.049% | 
 | 299  | Duosion            |  0.05063% | 12     |  0.051% | 8      |  0.043% | 
 | 300  | Hypno              |  0.05063% | 12     |  0.051% | 9      |  0.049% | 
 | 301  | Combusken          |  0.05063% | 12     |  0.051% | 11     |  0.059% | 
 | 302  | Mawile             |  0.04641% | 11     |  0.046% | 10     |  0.054% | 
 | 303  | Victreebel         |  0.04641% | 11     |  0.046% | 9      |  0.049% | 
 | 304  | Minun              |  0.04641% | 11     |  0.046% | 11     |  0.059% | 
 | 305  | Basculin           |  0.04641% | 11     |  0.046% | 10     |  0.054% | 
 | 306  | Frillish           |  0.04641% | 11     |  0.046% | 9      |  0.049% | 
 | 307  | Primeape           |  0.04641% | 11     |  0.046% | 5      |  0.027% | 
 | 308  | Dewott             |  0.04641% | 11     |  0.046% | 9      |  0.049% | 
 | 309  | Clefairy           |  0.04641% | 11     |  0.046% | 9      |  0.049% | 
 | 310  | Meowth             |  0.04641% | 11     |  0.046% | 10     |  0.054% | 
 | 311  | Gothorita          |  0.04219% | 10     |  0.042% | 9      |  0.049% | 
 | 312  | Sudowoodo          |  0.04219% | 10     |  0.042% | 8      |  0.043% | 
 | 313  | Jumpluff           |  0.04219% | 10     |  0.042% | 10     |  0.054% | 
 | 314  | Eevee              |  0.03797% | 9      |  0.038% | 7      |  0.038% | 
 | 315  | Rotom-Mow          |  0.03797% | 9      |  0.038% | 8      |  0.043% | 
 | 316  | Togetic            |  0.03797% | 9      |  0.038% | 8      |  0.043% | 
 | 317  | Duskull            |  0.03797% | 9      |  0.038% | 8      |  0.043% | 
 | 318  | Taillow            |  0.03797% | 9      |  0.038% | 6      |  0.032% | 
 | 319  | Cleffa             |  0.03376% | 8      |  0.034% | 5      |  0.027% | 
 | 320  | Ledian             |  0.03376% | 8      |  0.034% | 8      |  0.043% | 
 | 321  | Bibarel            |  0.03376% | 8      |  0.034% | 6      |  0.032% | 
 | 322  | Glalie             |  0.03376% | 8      |  0.034% | 5      |  0.027% | 
 | 323  | Watchog            |  0.03376% | 8      |  0.034% | 6      |  0.032% | 
 | 324  | Woobat             |  0.03376% | 8      |  0.034% | 8      |  0.043% | 
 | 325  | Tauros             |  0.03376% | 8      |  0.034% | 6      |  0.032% | 
 | 326  | Yamask             |  0.03376% | 8      |  0.034% | 8      |  0.043% | 
 | 327  | Tangela            |  0.02954% | 7      |  0.030% | 5      |  0.027% | 
