 Total battles: 47441
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 133  | Sharpedo           |  0.55016% | 522    |  0.550% | 378    |  0.521% | 
 | 134  | Mismagius          |  0.55016% | 522    |  0.550% | 412    |  0.568% | 
 | 135  | Meloetta           |  0.54278% | 515    |  0.543% | 379    |  0.522% | 
 | 136  | Cinccino           |  0.53751% | 510    |  0.538% | 374    |  0.515% | 
 | 137  | Ditto              |  0.52592% | 499    |  0.526% | 383    |  0.528% | 
 | 138  | Houndoom           |  0.52065% | 494    |  0.521% | 353    |  0.486% | 
 | 139  | Yanmega            |  0.50378% | 478    |  0.504% | 342    |  0.471% | 
 | 140  | Druddigon          |  0.50062% | 475    |  0.501% | 394    |  0.543% | 
 | 141  | Honchkrow          |  0.48165% | 457    |  0.482% | 335    |  0.462% | 
 | 142  | Rotom-Mow          |  0.47744% | 453    |  0.477% | 354    |  0.488% | 
 | 143  | Virizion           |  0.47744% | 453    |  0.477% | 334    |  0.460% | 
 | 144  | Golurk             |  0.46163% | 438    |  0.462% | 357    |  0.492% | 
 | 145  | Clefable           |  0.45741% | 434    |  0.457% | 332    |  0.457% | 
 | 146  | Moltres            |  0.45636% | 433    |  0.456% | 331    |  0.456% | 
 | 147  | Luxray             |  0.45636% | 433    |  0.456% | 338    |  0.466% | 
 | 148  | Exeggutor          |  0.45425% | 431    |  0.454% | 328    |  0.452% | 
 | 149  | Omastar            |  0.43317% | 411    |  0.433% | 310    |  0.427% | 
 | 150  | Liepard            |  0.39207% | 372    |  0.392% | 318    |  0.438% | 
 | 151  | Slaking            |  0.38890% | 369    |  0.389% | 298    |  0.411% | 
 | 152  | Shuckle            |  0.38890% | 369    |  0.389% | 314    |  0.433% | 
 | 153  | Lilligant          |  0.37836% | 359    |  0.378% | 279    |  0.384% | 
 | 154  | Aron               |  0.37520% | 356    |  0.375% | 223    |  0.307% | 
 | 155  | Swellow            |  0.36045% | 342    |  0.360% | 238    |  0.328% | 
 | 156  | Cobalion           |  0.35834% | 340    |  0.358% | 281    |  0.387% | 
 | 157  | Torterra           |  0.35623% | 338    |  0.356% | 263    |  0.362% | 
 | 158  | Unfezant           |  0.35307% | 335    |  0.353% | 273    |  0.376% | 
 | 159  | Bouffalant         |  0.34780% | 330    |  0.348% | 251    |  0.346% | 
 | 160  | Durant             |  0.33937% | 322    |  0.339% | 250    |  0.344% | 
 | 161  | Dusknoir           |  0.33410% | 317    |  0.334% | 260    |  0.358% | 
 | 162  | Nidoqueen          |  0.32461% | 308    |  0.325% | 260    |  0.358% | 
 | 163  | Accelgor           |  0.32461% | 308    |  0.325% | 240    |  0.331% | 
 | 164  | Walrein            |  0.32251% | 306    |  0.323% | 243    |  0.335% | 
 | 165  | Shaymin            |  0.31513% | 299    |  0.315% | 227    |  0.313% | 
 | 166  | Floatzel           |  0.31197% | 296    |  0.312% | 215    |  0.296% | 
 | 167  | Kabutops           |  0.31197% | 296    |  0.312% | 199    |  0.274% | 
 | 168  | Cradily            |  0.31197% | 296    |  0.312% | 215    |  0.296% | 
 | 169  | Magmortar          |  0.30986% | 294    |  0.310% | 209    |  0.288% | 
 | 170  | Gigalith           |  0.30775% | 292    |  0.308% | 231    |  0.318% | 
 | 171  | Dugtrio            |  0.30564% | 290    |  0.306% | 222    |  0.306% | 
 | 172  | Ninjask            |  0.29616% | 281    |  0.296% | 244    |  0.336% | 
 | 173  | Rhydon             |  0.29194% | 277    |  0.292% | 213    |  0.293% | 
 | 174  | Leafeon            |  0.28246% | 268    |  0.282% | 208    |  0.287% | 
 | 175  | Weezing            |  0.27719% | 263    |  0.277% | 192    |  0.265% | 
 | 176  | Ampharos           |  0.27613% | 262    |  0.276% | 208    |  0.287% | 
 | 177  | Carracosta         |  0.27402% | 260    |  0.274% | 205    |  0.282% | 
 | 178  | Absol              |  0.27297% | 259    |  0.273% | 178    |  0.245% | 
 | 179  | Wobbuffet          |  0.25927% | 246    |  0.259% | 187    |  0.258% | 
 | 180  | Manectric          |  0.25927% | 246    |  0.259% | 184    |  0.253% | 
 | 181  | Pelipper           |  0.25822% | 245    |  0.258% | 207    |  0.285% | 
 | 182  | Hitmonlee          |  0.24662% | 234    |  0.247% | 174    |  0.240% | 
 | 183  | Klinklang          |  0.24030% | 228    |  0.240% | 186    |  0.256% | 
 | 184  | Rampardos          |  0.23714% | 225    |  0.237% | 165    |  0.227% | 
 | 185  | Smeargle           |  0.23292% | 221    |  0.233% | 192    |  0.265% | 
 | 186  | Golduck            |  0.23187% | 220    |  0.232% | 161    |  0.222% | 
 | 187  | Torkoal            |  0.22554% | 214    |  0.226% | 172    |  0.237% | 
 | 188  | Glaceon            |  0.22344% | 212    |  0.223% | 147    |  0.203% | 
 | 189  | Cryogonal          |  0.21711% | 206    |  0.217% | 136    |  0.187% | 
 | 190  | Poliwrath          |  0.21395% | 203    |  0.214% | 143    |  0.197% | 
 | 191  | Altaria            |  0.21395% | 203    |  0.214% | 154    |  0.212% | 
 | 192  | Alomomola          |  0.21184% | 201    |  0.212% | 152    |  0.209% | 
 | 193  | Leavanny           |  0.21184% | 201    |  0.212% | 158    |  0.218% | 
 | 194  | Scyther            |  0.21184% | 201    |  0.212% | 158    |  0.218% | 
 | 195  | Hitmonchan         |  0.20868% | 198    |  0.209% | 160    |  0.220% | 
 | 196  | Medicham           |  0.20446% | 194    |  0.204% | 164    |  0.226% | 
 | 197  | Miltank            |  0.20341% | 193    |  0.203% | 156    |  0.215% | 
 | 198  | Musharna           |  0.20236% | 192    |  0.202% | 157    |  0.216% | 
 | 199  | Stoutland          |  0.19814% | 188    |  0.198% | 145    |  0.200% | 
 | 200  | Uxie               |  0.19814% | 188    |  0.198% | 163    |  0.225% | 
 | 201  | Camerupt           |  0.18655% | 177    |  0.187% | 145    |  0.200% | 
 | 202  | Crawdaunt          |  0.18444% | 175    |  0.184% | 139    |  0.191% | 
 | 203  | Gothitelle         |  0.18128% | 172    |  0.181% | 127    |  0.175% | 
 | 204  | Simisage           |  0.18128% | 172    |  0.181% | 129    |  0.178% | 
 | 205  | Murkrow            |  0.18128% | 172    |  0.181% | 128    |  0.176% | 
 | 206  | Simipour           |  0.17812% | 169    |  0.178% | 138    |  0.190% | 
 | 207  | Registeel          |  0.17812% | 169    |  0.178% | 137    |  0.189% | 
 | 208  | Escavalier         |  0.17706% | 168    |  0.177% | 133    |  0.183% | 
 | 209  | Steelix            |  0.17495% | 166    |  0.175% | 139    |  0.191% | 
 | 210  | Pineco             |  0.16652% | 158    |  0.167% | 147    |  0.203% | 
 | 211  | Shedinja           |  0.16441% | 156    |  0.164% | 99     |  0.136% | 
 | 212  | Raichu             |  0.16336% | 155    |  0.163% | 117    |  0.161% | 
 | 213  | Tangela            |  0.15915% | 151    |  0.159% | 99     |  0.136% | 
 | 214  | Vanilluxe          |  0.15809% | 150    |  0.158% | 116    |  0.160% | 
 | 215  | Magneton           |  0.15809% | 150    |  0.158% | 120    |  0.165% | 
 | 216  | Cacturne           |  0.15704% | 149    |  0.157% | 111    |  0.153% | 
 | 217  | Swoobat            |  0.15177% | 144    |  0.152% | 97     |  0.134% | 
 | 218  | Sawsbuck           |  0.15071% | 143    |  0.151% | 111    |  0.153% | 
 | 219  | Gorebyss           |  0.14861% | 141    |  0.149% | 98     |  0.135% | 
 | 220  | Tauros             |  0.14861% | 141    |  0.149% | 96     |  0.132% | 
 | 221  | Rotom-Frost        |  0.14755% | 140    |  0.148% | 124    |  0.171% | 
 | 222  | Zangoose           |  0.14650% | 139    |  0.146% | 103    |  0.142% | 
 | 223  | Sawk               |  0.14334% | 136    |  0.143% | 108    |  0.149% | 
 | 224  | Ursaring           |  0.13807% | 131    |  0.138% | 102    |  0.141% | 
 | 225  | Armaldo            |  0.13701% | 130    |  0.137% | 84     |  0.116% | 
 | 226  | Zebstrika          |  0.13385% | 127    |  0.134% | 92     |  0.127% | 
 | 227  | Flareon            |  0.13385% | 127    |  0.134% | 99     |  0.136% | 
 | 228  | Crustle            |  0.13280% | 126    |  0.133% | 105    |  0.145% | 
 | 229  | Swanna             |  0.13069% | 124    |  0.131% | 89     |  0.123% | 
 | 230  | Rapidash           |  0.13069% | 124    |  0.131% | 96     |  0.132% | 
 | 231  | Electrode          |  0.12963% | 123    |  0.130% | 104    |  0.143% | 
 | 232  | Golem              |  0.12753% | 121    |  0.128% | 103    |  0.142% | 
 | 233  | Linoone            |  0.12647% | 120    |  0.126% | 63     |  0.087% | 
 | 234  | Regirock           |  0.12226% | 116    |  0.122% | 91     |  0.125% | 
 | 235  | Gligar             |  0.12120% | 115    |  0.121% | 105    |  0.145% | 
 | 236  | Bastiodon          |  0.11910% | 113    |  0.119% | 93     |  0.128% | 
 | 237  | Marowak            |  0.11910% | 113    |  0.119% | 87     |  0.120% | 
 | 238  | Bibarel            |  0.11699% | 111    |  0.117% | 100    |  0.138% | 
 | 239  | Entei              |  0.11699% | 111    |  0.117% | 78     |  0.107% | 
 | 240  | Dwebble            |  0.11488% | 109    |  0.115% | 72     |  0.099% | 
 | 241  | Drifblim           |  0.10961% | 104    |  0.110% | 78     |  0.107% | 
 | 242  | Lopunny            |  0.10856% | 103    |  0.109% | 77     |  0.106% | 
 | 243  | Muk                |  0.10750% | 102    |  0.108% | 85     |  0.117% | 
 | 244  | Dunsparce          |  0.10539% | 100    |  0.105% | 66     |  0.091% | 
 | 245  | Volbeat            |  0.10539% | 100    |  0.105% | 91     |  0.125% | 
 | 246  | Ferroseed          |  0.10329% | 98     |  0.103% | 74     |  0.102% | 
 | 247  | Lickitung          |  0.10223% | 97     |  0.102% | 71     |  0.098% | 
 | 248  | Audino             |  0.10223% | 97     |  0.102% | 62     |  0.085% | 
 | 249  | Hariyama           |  0.10012% | 95     |  0.100% | 76     |  0.105% | 
 | 250  | Emolga             |  0.09907% | 94     |  0.099% | 75     |  0.103% | 
 | 251  | Nosepass           |  0.09802% | 93     |  0.098% | 66     |  0.091% | 
 | 252  | Sudowoodo          |  0.09380% | 89     |  0.094% | 77     |  0.106% | 
 | 253  | Tropius            |  0.09275% | 88     |  0.093% | 71     |  0.098% | 
 | 254  | Magnemite          |  0.09169% | 87     |  0.092% | 44     |  0.061% | 
 | 255  | Rotom-Fan          |  0.09064% | 86     |  0.091% | 66     |  0.091% | 
 | 256  | Regice             |  0.09064% | 86     |  0.091% | 57     |  0.079% | 
 | 257  | Mr. Mime           |  0.08958% | 85     |  0.090% | 78     |  0.107% | 
 | 258  | Venomoth           |  0.08958% | 85     |  0.090% | 57     |  0.079% | 
 | 259  | Pidgeot            |  0.08958% | 85     |  0.090% | 63     |  0.087% | 
 | 260  | Mantine            |  0.08642% | 82     |  0.086% | 59     |  0.081% | 
 | 261  | Beartic            |  0.08537% | 81     |  0.085% | 51     |  0.070% | 
 | 262  | Gurdurr            |  0.08432% | 80     |  0.084% | 55     |  0.076% | 
 | 263  | Rattata            |  0.08221% | 78     |  0.082% | 57     |  0.079% | 
 | 264  | Jynx               |  0.08115% | 77     |  0.081% | 51     |  0.070% | 
 | 265  | Vileplume          |  0.08010% | 76     |  0.080% | 57     |  0.079% | 
 | 266  | Simisear           |  0.07905% | 75     |  0.079% | 62     |  0.085% | 
 | 267  | Boldore            |  0.07799% | 74     |  0.078% | 70     |  0.096% | 
 | 268  | Meganium           |  0.07694% | 73     |  0.077% | 60     |  0.083% | 
 | 269  | Castform           |  0.07694% | 73     |  0.077% | 46     |  0.063% | 
 | 270  | Pignite            |  0.07588% | 72     |  0.076% | 61     |  0.084% | 
 | 271  | Wailord            |  0.07378% | 70     |  0.074% | 62     |  0.085% | 
 | 272  | Watchog            |  0.07378% | 70     |  0.074% | 58     |  0.080% | 
 | 273  | Oshawott           |  0.07272% | 69     |  0.073% | 62     |  0.085% | 
 | 274  | Bidoof             |  0.07167% | 68     |  0.072% | 41     |  0.056% | 
 | 275  | Probopass          |  0.06956% | 66     |  0.070% | 48     |  0.066% | 
 | 276  | Raticate           |  0.06851% | 65     |  0.069% | 41     |  0.056% | 
 | 277  | Starly             |  0.06851% | 65     |  0.069% | 28     |  0.039% | 
 | 278  | Garbodor           |  0.06851% | 65     |  0.069% | 54     |  0.074% | 
 | 279  | Spinda             |  0.06745% | 64     |  0.067% | 56     |  0.077% | 
 | 280  | Basculin           |  0.06534% | 62     |  0.065% | 52     |  0.072% | 
 | 281  | Kingler            |  0.06534% | 62     |  0.065% | 43     |  0.059% | 
 | 282  | Snivy              |  0.06324% | 60     |  0.063% | 53     |  0.073% | 
 | 283  | Articuno           |  0.06218% | 59     |  0.062% | 46     |  0.063% | 
 | 284  | Qwilfish           |  0.06113% | 58     |  0.061% | 50     |  0.069% | 
 | 285  | Onix               |  0.06113% | 58     |  0.061% | 46     |  0.063% | 
 | 286  | Kangaskhan         |  0.06113% | 58     |  0.061% | 42     |  0.058% | 
 | 287  | Seaking            |  0.06007% | 57     |  0.060% | 37     |  0.051% | 
 | 288  | Throh              |  0.05902% | 56     |  0.059% | 48     |  0.066% | 
 | 289  | Shiftry            |  0.05902% | 56     |  0.059% | 42     |  0.058% | 
 | 290  | Trubbish           |  0.05797% | 55     |  0.058% | 35     |  0.048% | 
 | 291  | Regigigas          |  0.05586% | 53     |  0.056% | 45     |  0.062% | 
 | 292  | Victreebel         |  0.05270% | 50     |  0.053% | 37     |  0.051% | 
 | 293  | Stunfisk           |  0.05270% | 50     |  0.053% | 43     |  0.059% | 
 | 294  | Electabuzz         |  0.05164% | 49     |  0.052% | 39     |  0.054% | 
 | 295  | Eevee              |  0.05059% | 48     |  0.051% | 40     |  0.055% | 
 | 296  | Fearow             |  0.05059% | 48     |  0.051% | 38     |  0.052% | 
 | 297  | Relicanth          |  0.05059% | 48     |  0.051% | 30     |  0.041% | 
 | 298  | Rotom              |  0.04954% | 47     |  0.050% | 33     |  0.045% | 
 | 299  | Lickilicky         |  0.04954% | 47     |  0.050% | 34     |  0.047% | 
 | 300  | Hippopotas         |  0.04954% | 47     |  0.050% | 24     |  0.033% | 
 | 301  | Primeape           |  0.04848% | 46     |  0.048% | 35     |  0.048% | 
 | 302  | Arbok              |  0.04743% | 45     |  0.047% | 32     |  0.044% | 
 | 303  | Farfetch'd         |  0.04637% | 44     |  0.046% | 27     |  0.037% | 
 | 304  | Glalie             |  0.04427% | 42     |  0.044% | 32     |  0.044% | 
 | 305  | Golbat             |  0.04427% | 42     |  0.044% | 26     |  0.036% | 
 | 306  | Piloswine          |  0.04321% | 41     |  0.043% | 34     |  0.047% | 
 | 307  | Magcargo           |  0.04216% | 40     |  0.042% | 30     |  0.041% | 
 | 308  | Togetic            |  0.04005% | 38     |  0.040% | 30     |  0.041% | 
 | 309  | Cottonee           |  0.04005% | 38     |  0.040% | 18     |  0.025% | 
 | 310  | Banette            |  0.03900% | 37     |  0.039% | 28     |  0.039% | 
 | 311  | Delibird           |  0.03900% | 37     |  0.039% | 22     |  0.030% | 
 | 312  | Squirtle           |  0.03794% | 36     |  0.038% | 29     |  0.040% | 
 | 313  | Pinsir             |  0.03794% | 36     |  0.038% | 20     |  0.028% | 
 | 314  | Taillow            |  0.03794% | 36     |  0.038% | 17     |  0.023% | 
 | 315  | Dewgong            |  0.03794% | 36     |  0.038% | 22     |  0.030% | 
 | 316  | Beheeyem           |  0.03689% | 35     |  0.037% | 29     |  0.040% | 
 | 317  | Parasect           |  0.03583% | 34     |  0.036% | 25     |  0.034% | 
 | 318  | Whiscash           |  0.03583% | 34     |  0.036% | 26     |  0.036% | 
 | 319  | Combusken          |  0.03583% | 34     |  0.036% | 27     |  0.037% | 
 | 320  | Heatmor            |  0.03478% | 33     |  0.035% | 20     |  0.028% | 
 | 321  | Metang             |  0.03373% | 32     |  0.034% | 28     |  0.039% | 
 | 322  | Octillery          |  0.03373% | 32     |  0.034% | 24     |  0.033% | 
 | 323  | Clamperl           |  0.03267% | 31     |  0.033% | 12     |  0.017% | 
 | 324  | Mawile             |  0.03162% | 30     |  0.032% | 23     |  0.032% | 
 | 325  | Bronzor            |  0.03056% | 29     |  0.031% | 21     |  0.029% | 
